600 10 13.451415 8.182287e+01 1.003984e+02
800 10 13.658586 1.982935e+02 2.431223e+02
1000 10 14.595398 3.944154e+02 4.822851e+02
1200 10 15.001747 7.175467e+02 9.047892e+02
1400 10 15.143252 1.107189e+03 1.348391e+03
1600 10 15.136688 1.853702e+03 2.289575e+03
1800 10 15.695205 2.318322e+03 2.847577e+03
2000 10 16.053099 3.278327e+03 3.975125e+03
2200 10 16.482604 4.352998e+03 5.331935e+03
2400 10 16.376541 5.656184e+03 6.872991e+03
2600 10 17.119781 7.058485e+03 8.643553e+03
2800 10 17.508129 9.070521e+03 1.109460e+04
3000 10 17.621699 1.103093e+04 1.353517e+04
3200 10 17.624905 1.354918e+04 1.644728e+04
3400 10 18.071958 1.651511e+04 1.991741e+04
3600 10 18.440613 1.930000e+04 2.358106e+04
3800 10 18.651689 2.421262e+04 2.895167e+04
4000 10 19.009832 2.929548e+04 3.607219e+04
4200 10 19.171553 3.486314e+04 4.133706e+04
4400 10 19.328475 4.212765e+04 4.956541e+04
4600 10 19.534935 4.596669e+04 5.476592e+04
4800 10 19.611648 5.743669e+04 6.947894e+04
5000 10 19.799215 6.044130e+04 7.135092e+04
