600   10   13.423630  8.025905e+01  1.001887e+02
600   10   13.423630  8.249369e+01  1.011778e+02
600   10   13.423630  8.295505e+01  1.014442e+02
600   10   13.423630  8.524829e+01  1.041590e+02
800   10   13.699431  1.964825e+02  2.434681e+02
800   10   13.699431  1.967238e+02  2.455936e+02
800   10   13.699431  1.998393e+02  2.467998e+02
800   10   13.699431  2.215643e+02  2.757131e+02
1000  10   14.554796  3.873121e+02  4.810378e+02
1000  10   14.554796  3.945881e+02  4.838118e+02
1000  10   14.554796  3.979681e+02  4.852811e+02
1000  10   14.554796  4.253250e+02  5.274353e+02
1200  10   14.372648  6.748622e+02  8.335003e+02
1200  10   14.372648  6.752725e+02  8.418079e+02
1200  10   14.372648  6.934025e+02  8.540097e+02
1200  10   14.372648  7.335023e+02  8.831563e+02
1400  10   15.375858  1.089481e+03  1.345239e+03
1400  10   15.375858  1.104799e+03  1.354028e+03
1400  10   15.375858  1.288185e+03  1.603867e+03
1400  10   15.375858  9.480459e+02  1.172668e+03
1600  10   15.196330  1.630034e+03  2.005884e+03
1600  10   15.196330  1.680076e+03  2.040597e+03
1600  10   15.196330  1.954484e+03  2.460279e+03
1800  10   15.010440  2.021459e+03  2.498739e+03
1800  10   15.010440  2.311366e+03  2.844478e+03
1800  10   15.010440  2.367613e+03  2.880203e+03
2000  10   16.333388  2.774181e+03  3.386337e+03
2000  10   16.333388  3.236642e+03  3.968130e+03
2000  10   16.333388  3.353824e+03  4.055302e+03
2200  10   16.603393  4.392234e+03  5.395824e+03
2200  10   16.603393  4.399580e+03  5.359477e+03
2200  10   16.603393  4.493847e+03  5.441553e+03
2400  10   16.823736  5.713630e+03  6.939537e+03
2400  10   16.823736  6.132525e+03  7.514125e+03
2400  10   16.823736  7.466504e+03  9.676217e+03
2600  10   17.336801  7.287181e+03  8.836499e+03
2600  10   17.336801  7.400503e+03  8.846618e+03
2600  10   17.336801  7.651086e+03  9.444860e+03
2800  10   16.996460  8.993738e+03  1.101710e+04
2800  10   16.996460  9.005221e+03  1.108550e+04
2800  10   16.996460  9.338080e+03  1.182205e+04
3000  10   17.814090  1.123001e+04  1.377208e+04
3000  10   17.814090  1.142329e+04  1.386405e+04
3000  10   17.814090  9.512988e+03  1.157881e+04
3200  10   17.431679  1.355879e+04  1.660184e+04
3200  10   17.431679  1.500545e+04  1.845817e+04
3200  10   17.431679  1.766253e+04  2.450922e+04
3400  10   18.015040  1.408351e+04  1.691546e+04
3400  10   18.015040  1.611608e+04  1.976360e+04
3600  10   18.444293  1.669113e+04  2.006050e+04
3600  10   18.444293  2.013498e+04  2.554802e+04
3800  10   18.776071  2.275150e+04  2.773597e+04
3800  10   18.776071  2.281367e+04  2.772775e+04
4000  10   19.079091  2.650332e+04  3.241380e+04
4000  10   19.079091  2.752498e+04  3.317361e+04
4200  10   19.291537  2.913222e+04  3.506178e+04
4200  10   19.291537  3.605146e+04  4.415989e+04
4400  10   19.427981  3.423339e+04  4.051694e+04
4400  10   19.427981  4.396028e+04  6.841784e+04
4600  10   19.543762  3.857292e+04  4.586488e+04
4600  10   19.543762  4.569751e+04  5.465401e+04
4800  10   19.818299  4.394279e+04  5.204955e+04
4800  10   19.818299  7.293110e+04  6.279052e+04
5000  10   19.848080  6.030484e+04  7.093097e+04
5000  10   19.848080  6.065425e+04  7.145344e+04
