600 100 2.75463
600 20 2.46276
600 30 2.87907
600 40 2.39668
600 50 3.35878
600 60 2.61639
600 70 2.58945
600 80 3.02503
600 90 2.97865
800 100 2.50241
800 20 2.60945
800 30 3.09849
800 40 2.67617
800 50 2.76937
800 60 2.73539
800 70 3.19424
800 80 2.72644
800 90 2.86893
1000 100 2.51484
1000 20 2.88701
1000 30 2.74953
1000 40 2.34199
1000 50 2.72308
1000 60 2.92995
1000 70 2.50361
1000 80 2.63677
1000 90 2.55828
1200 100 2.76683
1200 20 2.4898
1200 30 2.48738
1200 40 2.91525
1200 50 2.61943
1200 60 2.61185
1200 70 2.65959
1200 80 2.75232
1200 90 3.17617
1400 100 2.5149
1400 20 2.70626
1400 30 2.54358
1400 40 2.82847
1400 50 2.68022
1400 60 2.55776
1400 70 2.69217
1400 80 2.65835
1400 90 2.84802
1600 100 2.59681
1600 20 2.66001
1600 30 2.59686
1600 40 2.78565
1600 50 2.86029
1600 60 2.43308
1600 70 2.60406
1600 80 3.06552
1600 90 2.98129
1800 100 3.16368
1800 20 2.66365
1800 30 2.67921
1800 40 2.67057
1800 50 2.70693
1800 60 2.89588
1800 70 3.04553
1800 80 2.73965
1800 90 2.67171
2000 100 2.95879
2000 20 2.65664
2000 30 2.81759
2000 40 3.03213
2000 50 2.58232
2000 60 3.20973
2000 70 3.9413
2000 80 3.09177
2000 90 2.64142
2200 100 2.82784
2200 20 2.65264
2200 30 2.67808
2200 40 2.69514
2200 50 2.63649
2200 60 2.93073
2200 70 2.80675
2200 80 2.9762
2200 90 2.65769
2400 100 2.64703
2400 20 2.69445
2400 30 2.52832
2400 40 2.51833
2400 50 2.94737
2400 60 2.90425
2400 70 2.63828
2400 80 3.15141
2400 90 2.92
2600 100 2.99969
2600 20 2.67896
2600 30 2.71344
2600 40 2.63221
2600 50 2.9258
2600 60 2.57034
2600 70 3.01616
2600 80 3.17746
2600 90 2.62762
2800 100 2.92624
2800 20 2.48541
2800 30 2.60056
2800 40 2.71377
2800 50 2.82149
2800 60 2.63402
2800 70 2.63852
2800 80 3.52946
2800 90 3.11906
3000 100 3.07533
3000 20 2.57456
3000 30 3.283
3000 40 2.60627
3000 50 2.8571
3000 60 2.67837
3000 70 2.77667
3000 80 2.78407
3000 90 2.90341
3200 100 2.62385
3200 20 2.58202
3200 30 3.4495
3200 40 2.81269
3200 50 3.16096
3200 60 2.74279
3200 70 2.96978
3200 80 2.75908
3200 90 2.86499
3400 100 2.93897
3400 20 2.70637
3400 30 3.09044
3400 40 2.72715
