10    50   3.34326    3.418922e-04  4.208088e-04
20    50   6.92129    2.814054e-03  2.857924e-03
30    50   6.82059    7.580996e-03  6.945133e-03
40    50   8.09731    1.149988e-02  1.375580e-02
50    50   10.1039    2.144599e-02  2.288890e-02
60    50   8.78642    3.703403e-02  3.963113e-02
70    50   10.562     5.880713e-02  6.302404e-02
80    50   9.70183    8.802009e-02  9.699583e-02
90    50   12.6041    1.252570e-01  1.359119e-01
100   50   15.446     1.781371e-01  1.916142e-01
110   50   11.3306    2.297211e-01  2.457130e-01
120   50   11.4868    3.019819e-01  3.203669e-01
130   50   13.945     3.872190e-01  4.053321e-01
140   50   12.1731    4.776950e-01  5.027430e-01
150   50   13.0493    5.965869e-01  6.186440e-01
160   50   13.3817    7.076330e-01  7.573509e-01
170   50   13.3662    8.561208e-01  9.189141e-01
180   50   13.5679    1.005580e+00  1.077679e+00
190   50   11.8956    1.211503e+00  1.279564e+00
200   50   12.6399    1.413495e+00  1.474375e+00
210   50   14.4936    1.630690e+00  1.715304e+00
220   50   14.1186    1.881916e+00  2.024569e+00
230   50   14.7773    2.120080e+00  2.263360e+00
240   50   14.5225    2.431378e+00  2.613319e+00
250   50   15.0653    2.737630e+00  2.926891e+00
260   50   13.634     3.118219e+00  3.304185e+00
270   50   15.2657    3.470693e+00  3.792101e+00
280   50   15.4674    3.919419e+00  4.136050e+00
290   50   14.2939    4.334396e+00  4.635877e+00
300   50   17.0293    4.736009e+00  5.047135e+00
500   50   18.0147    2.283560e+01  2.429317e+01
600   100  16.341572  8.286934e+01  1.001887e+02
600   100  16.341572  8.482219e+01  1.014442e+02
600   100  16.341572  8.573797e+01  1.011778e+02
600   100  16.341572  8.834392e+01  1.041590e+02
600   30   17.447284  8.009541e+01  1.001887e+02
600   30   17.447284  8.221173e+01  1.011778e+02
600   30   17.447284  8.279067e+01  1.014442e+02
600   30   17.447284  8.442446e+01  1.041590e+02
600   40   17.368809  8.008895e+01  1.001887e+02
600   40   17.368809  8.230563e+01  1.011778e+02
600   40   17.368809  8.280534e+01  1.014442e+02
600   40   17.368809  8.510247e+01  1.041590e+02
600   50   16.715011  8.104584e+01  1.001887e+02
600   50   16.715011  8.284907e+01  1.014442e+02
600   50   16.715011  8.349676e+01  1.011778e+02
600   50   16.715011  8.541383e+01  1.041590e+02
600   50   16.8932    4.028603e+01  4.267340e+01
600   60   17.790287  8.257110e+01  1.001887e+02
600   60   17.790287  8.456773e+01  1.014442e+02
600   60   17.790287  8.520735e+01  1.011778e+02
600   60   17.790287  8.718199e+01  1.041590e+02
600   70   18.524828  8.281494e+01  1.001887e+02
600   70   18.524828  8.484141e+01  1.014442e+02
600   70   18.524828  8.530064e+01  1.011778e+02
600   70   18.524828  8.843591e+01  1.041590e+02
600   80   17.450420  8.284267e+01  1.001887e+02
600   80   17.450420  8.481370e+01  1.014442e+02
600   80   17.450420  8.528262e+01  1.011778e+02
600   80   17.450420  8.831748e+01  1.041590e+02
600   90   16.662464  8.296950e+01  1.001887e+02
600   90   16.662464  8.480626e+01  1.014442e+02
600   90   16.662464  8.544977e+01  1.011778e+02
600   90   16.662464  8.840743e+01  1.041590e+02
700   50   15.666     6.487249e+01  6.929684e+01
800   100  22.292715  2.032826e+02  2.455936e+02
800   100  22.292715  2.034972e+02  2.434681e+02
800   100  22.292715  2.068498e+02  2.467998e+02
800   100  22.292715  2.265881e+02  2.757131e+02
800   30   21.597400  1.960241e+02  2.434681e+02
800   30   21.597400  1.961535e+02  2.455936e+02
800   30   21.597400  1.989458e+02  2.467998e+02
800   30   21.597400  2.208658e+02  2.757131e+02
800   40   21.773266  1.961942e+02  2.434681e+02
800   40   21.773266  1.965275e+02  2.455936e+02
800   40   21.773266  1.989881e+02  2.467998e+02
800   40   21.773266  2.203857e+02  2.757131e+02
800   50   21.238     9.746878e+01  1.034435e+02
800   50   22.580544  1.985921e+02  2.434681e+02
800   50   22.580544  1.989587e+02  2.455936e+02
800   50   22.580544  2.012110e+02  2.467998e+02
800   50   22.580544  2.215502e+02  2.757131e+02
800   60   21.642721  2.027882e+02  2.434681e+02
800   60   21.642721  2.030675e+02  2.455936e+02
800   60   21.642721  2.057429e+02  2.467998e+02
800   60   21.642721  2.311992e+02  2.757131e+02
800   70   20.920737  2.032152e+02  2.434681e+02
800   70   20.920737  2.039865e+02  2.455936e+02
800   70   20.920737  2.059025e+02  2.467998e+02
800   70   20.920737  2.264700e+02  2.757131e+02
800   80   22.169288  2.025377e+02  2.455936e+02
800   80   22.169288  2.031773e+02  2.434681e+02
800   80   22.169288  2.064983e+02  2.467998e+02
800   80   22.169288  2.266944e+02  2.757131e+02
800   90   21.247531  2.023490e+02  2.455936e+02
800   90   21.247531  2.035359e+02  2.434681e+02
800   90   21.247531  2.065938e+02  2.467998e+02
800   90   21.247531  2.266447e+02  2.757131e+02
1000  100  21.080798  3.995563e+02  4.810378e+02
1000  100  21.080798  4.081979e+02  4.838118e+02
1000  100  21.080798  4.123074e+02  4.852811e+02
1000  100  21.080798  4.453728e+02  5.274353e+02
1000  30   20.313089  3.868336e+02  4.810378e+02
1000  30   20.313089  3.940894e+02  4.838118e+02
1000  30   20.313089  3.983649e+02  4.852811e+02
1000  30   20.313089  4.315161e+02  5.274353e+02
1000  40   20.598913  3.865376e+02  4.810378e+02
1000  40   20.598913  3.946486e+02  4.838118e+02
1000  40   20.598913  3.984985e+02  4.852811e+02
1000  40   20.598913  4.261693e+02  5.274353e+02
1000  50   20.516827  3.916537e+02  4.810378e+02
1000  50   20.516827  3.986809e+02  4.838118e+02
1000  50   20.516827  4.022673e+02  4.852811e+02
1000  50   20.516827  4.273468e+02  5.274353e+02
1000  60   21.343221  3.995254e+02  4.810378e+02
1000  60   21.343221  4.065235e+02  4.838118e+02
1000  60   21.343221  4.100480e+02  4.852811e+02
1000  60   21.343221  4.345229e+02  5.274353e+02
1000  70   20.581482  4.009852e+02  4.810378e+02
1000  70   20.581482  4.083427e+02  4.838118e+02
1000  70   20.581482  4.125337e+02  4.852811e+02
1000  70   20.581482  4.446925e+02  5.274353e+02
1000  80   20.176064  4.006692e+02  4.810378e+02
1000  80   20.176064  4.076373e+02  4.838118e+02
1000  80   20.176064  4.126246e+02  4.852811e+02
1000  80   20.176064  4.458572e+02  5.274353e+02
1000  90   20.100455  3.989623e+02  4.810378e+02
1000  90   20.100455  4.076355e+02  4.838118e+02
1000  90   20.100455  4.124415e+02  4.852811e+02
1000  90   20.100455  4.429533e+02  5.274353e+02
1200  100  18.126757  6.994027e+02  8.418079e+02
1200  100  18.126757  7.002873e+02  8.335003e+02
1200  100  18.126757  7.170053e+02  8.540097e+02
1200  100  18.126757  7.559799e+02  8.831563e+02
1200  30   17.340798  6.748930e+02  8.335003e+02
1200  30   17.340798  6.757202e+02  8.418079e+02
1200  30   17.340798  6.991262e+02  8.540097e+02
1200  30   17.340798  7.331337e+02  8.831563e+02
1200  40   17.589211  6.749477e+02  8.335003e+02
1200  40   17.589211  6.758019e+02  8.418079e+02
1200  40   17.589211  6.979588e+02  8.540097e+02
1200  40   17.589211  7.342855e+02  8.831563e+02
1200  50   17.971004  6.832305e+02  8.335003e+02
1200  50   17.971004  6.843223e+02  8.418079e+02
1200  50   17.971004  7.004086e+02  8.540097e+02
1200  50   17.971004  7.416457e+02  8.831563e+02
1200  60   17.898541  6.968779e+02  8.335003e+02
1200  60   17.898541  6.972287e+02  8.418079e+02
1200  60   17.898541  7.139024e+02  8.540097e+02
1200  60   17.898541  7.515343e+02  8.831563e+02
1200  70   18.070446  6.972796e+02  8.335003e+02
1200  70   18.070446  6.987171e+02  8.418079e+02
1200  70   18.070446  7.172246e+02  8.540097e+02
1200  70   18.070446  7.556884e+02  8.831563e+02
1200  80   17.660040  6.971216e+02  8.335003e+02
1200  80   17.660040  7.005544e+02  8.418079e+02
1200  80   17.660040  7.170244e+02  8.540097e+02
1200  80   17.660040  7.537652e+02  8.831563e+02
1200  90   18.125944  6.990849e+02  8.418079e+02
1200  90   18.125944  6.991158e+02  8.335003e+02
1200  90   18.125944  7.169305e+02  8.540097e+02
1200  90   18.125944  7.560000e+02  8.831563e+02
1400  100  21.335878  1.127495e+03  1.345239e+03
1400  100  21.335878  1.139431e+03  1.354028e+03
1400  100  21.335878  1.332723e+03  1.603867e+03
1400  100  21.335878  9.857575e+02  1.172668e+03
1400  30   21.638445  1.089738e+03  1.345239e+03
1400  30   21.638445  1.104663e+03  1.354028e+03
1400  30   21.638445  1.281468e+03  1.603867e+03
1400  30   21.638445  9.488667e+02  1.172668e+03
1400  40   20.708156  1.091392e+03  1.345239e+03
1400  40   20.708156  1.104843e+03  1.354028e+03
1400  40   20.708156  1.584818e+03  1.603867e+03
1400  40   20.708156  9.489221e+02  1.172668e+03
1400  50   20.697344  1.102301e+03  1.345239e+03
1400  50   20.697344  1.115601e+03  1.354028e+03
1400  50   20.697344  1.306358e+03  1.603867e+03
1400  50   20.697344  9.605331e+02  1.172668e+03
1400  60   21.060986  1.119548e+03  1.345239e+03
1400  60   21.060986  1.138032e+03  1.354028e+03
1400  60   21.060986  1.326908e+03  1.603867e+03
1400  60   21.060986  9.763334e+02  1.172668e+03
1400  70   18.999201  1.125128e+03  1.345239e+03
1400  70   18.999201  1.138669e+03  1.354028e+03
1400  70   18.999201  1.329285e+03  1.603867e+03
1400  70   18.999201  9.854491e+02  1.172668e+03
1400  80   18.966078  1.127732e+03  1.345239e+03
1400  80   18.966078  1.139571e+03  1.354028e+03
1400  80   18.966078  1.330840e+03  1.603867e+03
1400  80   18.966078  9.848923e+02  1.172668e+03
1400  90   19.002419  1.125816e+03  1.345239e+03
1400  90   19.002419  1.138854e+03  1.354028e+03
1400  90   19.002419  1.335341e+03  1.603867e+03
1400  90   19.002419  9.854549e+02  1.172668e+03
1600  100  20.347446  1.682794e+03  2.005884e+03
1600  100  20.347446  1.733717e+03  2.040597e+03
1600  100  20.347446  1.934968e+03  2.460279e+03
1600  30   21.683320  1.630045e+03  2.005884e+03
1600  30   21.683320  1.678741e+03  2.040597e+03
1600  30   21.683320  1.967893e+03  2.460279e+03
1600  40   22.345892  1.630208e+03  2.005884e+03
1600  40   22.345892  1.678398e+03  2.040597e+03
1600  40   22.345892  1.966968e+03  2.460279e+03
1600  50   20.914555  1.651606e+03  2.005884e+03
1600  50   20.914555  1.699814e+03  2.040597e+03
1600  50   20.914555  2.006151e+03  2.460279e+03
1600  60   21.675933  1.681565e+03  2.005884e+03
1600  60   21.675933  1.729649e+03  2.040597e+03
1600  60   21.675933  2.038641e+03  2.460279e+03
