4	0	0.27437235029067342621	0.27437235029067342621	0.53357734178374070149	31.88921456
8	0	0.010783899709326573792	-0.010783899709326573792	0.023637896627809599329	17.08558128
12	0	0.00065206377182657379182	-0.00065206377182657379182	0.0019651981632933883658	17.15840859
16	0	6.8914011376551208179e-05	6.8914011376551208179e-05	0.00013549932640295200617	17.1527227
20	0	9.4263230020660432111e-07	-9.4263230020660432111e-07	1.2358845317133373233e-05	17.15226071
24	0	4.0844338587340991389e-08	4.0844338587340991389e-08	5.0822228823951322068e-07	17.1523014
32	0	3.900142524811433662e-10	3.900142524811433662e-10	2.5126991394910439273e-09	17.15229743
48	0	4.4502497819751765537e-15	4.4502497819751765537e-15	3.0111114302185958715e-14	17.15229744
52	0	5.6446919578712866217e-16	5.6446919578712866217e-16	1.9327440751377042687e-15	17.15229744
64	0	1.8262258989181068518e-19	1.8262258989181068518e-19	4.9047560477350942206e-19	17.15229744
4	1	0.0068776497093265737918	-0.0068776497093265737918	0.09524167374687681657	16
8	1	4.1712209326573791821e-05	-4.1712209326573791821e-05	0.0029091508081010907612	17.17333333
12	1	1.9322946923426208179e-05	1.9322946923426208179e-05	0.00030416419671256323383	17.14997923
16	1	2.4946059530120817889e-07	2.4946059530120817889e-07	2.0483900598477321294e-05	17.15214625
20	1	1.1042016199645678889e-08	1.1042016199645678889e-08	1.4400361395967263371e-06	17.15227256
24	1	3.8591449942019773613e-09	-3.8591449942019773613e-09	3.4584526680313726056e-08	17.15229552
32	1	1.7439373913128484387e-11	-1.7439373913128484387e-11	1.583032771991765081e-10	17.15229744
48	1	9.357683474550391958e-18	9.357683474550391958e-18	7.2948332110790010508e-15	17.15229744
52	1	9.357683474550391958e-18	9.357683474550391958e-18	4.3231039836830811676e-16	17.15229744
64	1	6.4397368629162146578e-21	6.4397368629162146578e-21	9.4035613839302124639e-20	17.15229744
4	2	0.015426363327220926592	0.015426363327220926592	0.40614025865916806857	19.00439255
8	2	0.00028984840753753859035	0.00028984840753753859035	0.033859332972668695173	17.1443507
12	2	0.0014117683394867947141	-0.0014117683394867947141	0.0018912248777161550391	17.14592537
16	2	2.2143646697916650365e-05	-2.2143646697916650365e-05	5.7436905381340266229e-05	17.15250396
20	2	3.7628229523342552441e-06	-3.7628229523342552441e-06	6.2266508163360473123e-06	17.15229405
24	2	1.9072357553129813165e-07	1.9072357553129813165e-07	4.7250114941800276884e-07	17.1522973
32	2	3.0049519874289258164e-10	3.0049519874289258164e-10	1.1233183384420929528e-09	17.15229744
48	2	4.1547735126811916424e-14	-4.1547735126811916424e-14	5.5448610588253380122e-14	17.15229744
52	2	1.3153022070843231844e-15	-1.3153022070843231844e-15	2.2542963523415219752e-15	17.15229744
64	2	5.079805970164495498e-20	-5.079805970164495498e-20	4.4261225153136940986e-19	17.15229744
4	3	4.9642715906868576083e-150	-4.9642715906868576083e-150	7.1977633069002719201e-150	17.15229744
8	3	1.6038415908372924581e-150	-1.6038415908372924581e-150	1.7362524954515541298e-149	17.15229744
12	3	3.5131768180245453844e-150	-3.5131768180245453844e-150	6.4490323478761992154e-150	17.15229744
16	3	3.3604299998495651503e-150	-3.3604299998495651503e-150	1.4865177202815298094e-149	17.15229744
20	3	2.0620820453622331604e-150	-2.0620820453622331604e-150	1.3056056062977553263e-149	17.15229744
24	3	2.2912022726247035115e-150	-2.2912022726247035115e-150	5.4777626417436524628e-150	17.15229744
32	3	2.1384554544497232774e-150	-2.1384554544497232774e-150	7.0973871113749487374e-150	17.15229744
48	3	1.9857086362747430433e-150	-1.9857086362747430433e-150	1.2036567999301019693e-149	17.15229744
52	3	6.3389929542616797153e-150	-6.3389929542616797153e-150	1.0773050732401422419e-149	17.15229744
64	3	1.7565884090122726922e-150	-1.7565884090122726922e-150	1.011681048857419714e-149	17.15229744
4	4	0.11571975578906869401	0.11571975578906869401	0.44807488834706092871	17.25663305
8	4	0.007391864812602142315	-0.007391864812602142315	0.033882468095436331999	17.13789103
12	4	0.00023434971952865589656	0.00023434971952865589656	0.00041229069349522862745	17.15358677
16	4	2.1143273128495357315e-05	2.1143273128495357315e-05	7.5405583972397579063e-05	17.15234766
20	4	1.4266332633163548227e-08	1.4266332633163548227e-08	3.0215877825648776378e-06	17.15229581
24	4	1.8705974483404421502e-07	-1.8705974483404421502e-07	5.7063372914100542359e-07	17.15229678
32	4	3.3858044985477459357e-11	3.3858044985477459357e-11	2.6329945980545767106e-10	17.15229744
48	4	3.5003744304250649277e-16	3.5003744304250649277e-16	7.7901651916595547022e-15	17.15229744
52	4	3.2832267530213307611e-16	-3.2832267530213307611e-16	1.0514652668593987073e-15	17.15229744
64	4	2.0256048392372023893e-21	2.0256048392372023893e-21	5.3914967720632381035e-20	17.15229744
4	5	0.043490858055365951142	-0.043490858055365951142	0.75488966967836453112	16.8914256
8	5	0.004485837109943505367	0.004485837109943505367	0.022305967263173451578	17.18666073
12	5	0.00023138623104007518489	0.00023138623104007518489	0.0021139135044337275074	17.15294626
16	5	4.1458928432280792314e-05	-4.1458928432280792314e-05	0.00010745558326614908889	17.1520994
20	5	9.5322041963095352042e-08	9.5322041963095352042e-08	5.2715268461499825022e-06	17.15228606
24	5	1.6809811945463999259e-09	-1.6809811945463999259e-09	3.4632360146255593636e-07	17.1522979
32	5	3.8887830634586270108e-10	3.8887830634586270108e-10	2.3942619728145022177e-09	17.15229744
48	5	2.0728591280986965542e-15	-2.0728591280986965542e-15	2.113375395603483852e-14	17.15229744
52	5	3.3457409830988133238e-16	3.3457409830988133238e-16	1.7344871681136749602e-15	17.15229744
64	5	6.7868687083927453513e-20	-6.7868687083927453513e-20	2.0675400999534037862e-19	17.15229744
4	6	0.19364660315291903556	0.19364660315291903556	0.63595496789490590853	149.8506981
8	6	0.0015610328395309583278	0.0015610328395309583278	0.042262289801524170641	17.08534966
12	6	0.00027331270339516406719	-0.00027331270339516406719	0.0022858694726866875933	17.16310995
16	6	0.00014754990391634286075	-0.00014754990391634286075	0.00026496746384420737696	17.15206101
20	6	3.4289333601723238053e-06	-3.4289333601723238053e-06	8.5324126669300501271e-06	17.15224762
24	6	1.0505041835790697353e-07	1.0505041835790697353e-07	7.7938651928519819801e-07	17.15229363
32	6	2.7694570171161688798e-10	-2.7694570171161688798e-10	2.9963667253571715004e-09	17.15229744
48	6	2.5076601905097156488e-15	2.5076601905097156488e-15	2.1075495638751454831e-14	17.15229744
52	6	1.1605994873637764749e-15	-1.1605994873637764749e-15	2.686228819546576691e-15	17.15229744
64	6	3.7923540216585252395e-19	3.7923540216585252395e-19	7.6912748444959251764e-19	17.15229744
4	7	0.32977121748588371166	0.32977121748588371166	0.62235540610611665086	51.05367265
8	7	0.00090840993508063353659	0.00090840993508063353659	0.016367041338381846761	17.11138675
12	7	0.00072672961395791130161	0.00072672961395791130161	0.0024827922865104037652	17.1550938
16	7	5.0098896255694240922e-05	5.0098896255694240922e-05	0.0001097305888337090391	17.15211534
20	7	1.7467918113449205283e-06	1.7467918113449205283e-06	8.6215640766035263593e-06	17.15229749
24	7	1.0024728193250858265e-07	1.0024728193250858265e-07	3.4943659479125064845e-07	17.15229779
32	7	4.0552638452079124522e-10	4.0552638452079124522e-10	1.2815504332706349594e-09	17.15229744
48	7	1.4021674317213030983e-14	1.4021674317213030983e-14	7.861071538522152701e-14	17.15229744
52	7	2.663558378390381518e-16	-2.663558378390381518e-16	7.3850880821542312768e-16	17.15229744
64	7	2.0701098986850945457e-19	-2.0701098986850945457e-19	8.0775842840440139865e-19	17.15229744
4	8	0.17055674825375640468	0.17055674825375640468	0.73059472821449226941	15.43633098
8	8	0.030676161902493595317	-0.030676161902493595317	0.045465216709624189927	17.11567987
12	8	0.00049372945492827968272	0.00049372945492827968272	0.0019033535875937071291	17.14979856
16	8	5.0422125521890672772e-06	-5.0422125521890672772e-06	0.00016768470677639245928	17.15182209
20	8	4.4349259670980420978e-06	4.4349259670980420978e-06	6.6038434208749642408e-06	17.15234362
24	8	1.2762332594318715022e-07	-1.2762332594318715022e-07	2.6612921514431645671e-07	17.15229739
32	8	7.4881504586366103548e-10	-7.4881504586366103548e-10	2.9375926641830258177e-09	17.15229744
48	8	8.685321361471217471e-16	-8.685321361471217471e-16	1.8201190829148093697e-14	17.15229744
52	8	2.8566504821891456338e-16	-2.8566504821891456338e-16	1.5292458533453198132e-15	17.15229744
64	8	1.2132708584460812401e-19	1.2132708584460812401e-19	2.1084914469280603712e-19	17.15229744
4	0	0.13218597368923503043	-0.13218597368923503043	1.0939322675298694397	4.06796241
8	0	0.0071859736892350304284	-0.0071859736892350304284	0.059587661596596190732	7.578198097
12	0	0.00083831743923503042843	-0.00083831743923503042843	0.0025352227829618339538	7.476874063
16	0	2.9601618922530428434e-05	-2.9601618922530428434e-05	0.00015646759811507696669	7.474190655
20	0	9.9138943034292843449e-07	-9.9138943034292843449e-07	9.2402357962247879684e-06	7.473972024
24	0	4.3912204426644656551e-07	4.3912204426644656551e-07	1.0994819196794415148e-06	7.47396312
32	0	1.6263641703286420143e-09	-1.6263641703286420143e-09	3.1482869464335413817e-09	7.473962852
48	0	1.0007874706299860046e-14	-1.0007874706299860046e-14	2.9019961785586070134e-14	7.473962854
52	0	2.0617712025158012601e-16	2.0617712025158012601e-16	1.4762661076711061855e-15	7.473962854
64	0	5.5817823970421010112e-19	5.5817823970421010112e-19	8.61411294998358645e-19	7.473962854
4	1	0.0071859736892350304284	-0.0071859736892350304284	0.12667260618467529493	7.272727273
8	1	0.00062652631076496957157	0.00062652631076496957157	0.0020028461304490143823	7.425149701
12	1	0.00010589556423503042843	-0.00010589556423503042843	0.00019801907352058323978	7.472461596
16	1	9.1595920246957156551e-07	9.1595920246957156551e-07	1.1800840663605047533e-05	7.473987492
20	1	3.7715113936678434495e-08	-3.7715113936678434495e-08	2.9534563096871177653e-07	7.473964067
24	1	2.1889530838712190505e-08	2.1889530838712190505e-08	5.8963232006657309349e-08	7.473963335
32	1	3.4503352484453880451e-12	3.4503352484453880451e-12	3.8022978761301506849e-10	7.473962853
48	1	6.5026633010164274218e-16	6.5026633010164274218e-16	2.331818089317273116e-15	7.473962854
52	1	1.5867484673451182074e-17	-1.5867484673451182074e-17	2.6558790428596142897e-16	7.473962854
64	1	1.6077153461457884113e-20	1.6077153461457884113e-20	1.0758620109367841074e-19	7.473962854
4	2	0.88760380724805972375	0.88760380724805972375	1.5016509055281446941	13.03582751
8	2	0.0039349471661355789724	0.0039349471661355789724	0.03544770803410899348	7.461958013
12	2	0.00069203356792844310339	0.00069203356792844310339	0.001954723631590556856	7.473063305
16	2	3.6375303214581543837e-05	3.6375303214581543837e-05	0.00011050201508702405789	7.473914331
20	2	2.3671362107152012098e-07	-2.3671362107152012098e-07	4.4465508584926527497e-06	7.473965797
24	2	8.6783048830432040009e-08	-8.6783048830432040009e-08	3.9411919757824284576e-07	7.47396314
32	2	4.9523121727556859809e-10	-4.9523121727556859809e-10	7.9969557813495358102e-10	7.473962851
48	2	5.7449414014818632968e-15	5.7449414014818632968e-15	2.4554853079209011786e-14	7.473962854
52	2	2.4349443233978591245e-16	-2.4349443233978591245e-16	2.8655112180513617747e-15	7.473962854
64	2	1.4552314815648433049e-19	-1.4552314815648433049e-19	4.4248851327008658334e-19	7.473962854
4	3	6.1098727269992093641e-151	-6.1098727269992093641e-151	6.1970797882073018272e-150	7.473962854
8	3	0	0	5.7113064784768301821e-150	7.473962854
12	3	2.7494427271496442138e-150	2.7494427271496442138e-150	1.0257662506079164403e-149	7.473962854
16	3	9.1648090904988140462e-151	9.1648090904988140462e-151	9.3363954603800151251e-150	7.473962854
20	3	9.1648090904988140462e-151	-9.1648090904988140462e-151	6.4490323478761992154e-150	7.473962854
24	3	3.9714172725494860867e-150	3.9714172725494860867e-150	1.1976327091104240659e-149	7.473962854
32	3	1.2219745453998418728e-150	1.2219745453998418728e-150	1.8541168922095506071e-149	7.473962854
48	3	3.0549363634996046821e-151	-3.0549363634996046821e-151	4.6992925396098098975e-150	7.473962854
52	3	2.4439490907996837456e-150	2.4439490907996837456e-150	1.1507321220439423742e-149	7.473962854
64	3	2.1384554544497232774e-150	2.1384554544497232774e-150	9.8516517219765249665e-150	7.473962854
4	4	0.055667871539533305712	-0.055667871539533305712	0.093364633053982493395	7.221311601
8	4	0.0074469805469454349124	0.0074469805469454349124	0.02551139343929556628	7.479780384
12	4	0.00070382999024967409842	-0.00070382999024967409842	0.0011527942447181408418	7.471181504
16	4	3.0947669538346938497e-05	3.0947669538346938497e-05	8.0413318067574364534e-05	7.473935893
20	4	2.6793705744856150889e-06	-2.6793705744856150889e-06	4.6172423913842903018e-06	7.473949633
24	4	1.9575632584623111365e-07	-1.9575632584623111365e-07	2.6054369839108334188e-07	7.473962354
32	4	3.4480268365500135667e-10	3.4480268365500135667e-10	1.0404210786038312002e-09	7.473962854
48	4	1.8171210503053680056e-14	-1.8171210503053680056e-14	3.2524116225393863227e-14	7.473962854
52	4	4.0431032350238487165e-16	4.0431032350238487165e-16	1.7986226225818414843e-15	7.473962854
