10	0	60	0.029017827185712244727	-0.029017827185712244727	0.83131102943446417781	0.035974470011163309479
20	0	60	1.0026790291580937448e-05	1.0026790291580937448e-05	0.00047957276651095236246	2.0652675535424210407e-05
30	0	60	1.3712771171865811588e-09	-1.3712771171865811588e-09	4.5015737766705787758e-07	1.9385889765161731845e-08
40	0	60	1.6009774391351179818e-11	-1.6009774391351179818e-11	8.1563502352132566137e-10	3.5125072880335829948e-11
50	0	60	2.5533550701535917796e-14	-2.5533550701535917796e-14	3.7141106164623168393e-13	1.5994703798484494078e-14
60	0	60	3.3653355577242818323e-17	3.3653355577242818323e-17	3.9789497514206040029e-16	1.7135225434843102469e-17
70	0	60	5.3573601407888723163e-21	-5.3573601407888723163e-21	3.4800974348099136948e-19	1.4986933187431324428e-20
80	0	60	3.3527372513011475142e-23	3.3527372513011475142e-23	4.6998769401503116134e-22	2.0239876328356080332e-23
90	0	60	8.3138917014405170263e-27	-8.3138917014405170263e-27	2.7104065918307952068e-25	1.1672283108004507212e-26
100	0	60	8.8250663174204806424e-31	8.8250663174204806424e-31	4.4396442151756291145e-28	1.9119192055735482184e-29
10	0	95	0.21102632650962343086	-0.21102632650962343086	2.2148808814963991106	0.059183149250244632328
20	0	95	0.0007083630081849323665	-0.0007083630081849323665	0.0015092361450684640555	4.0159121273693405002e-05
30	0	95	3.5661224890737000722e-07	3.5661224890737000722e-07	1.7174143118104596644e-06	4.5698439466285110474e-08
40	0	95	3.9494090331745694351e-10	-3.9494090331745694351e-10	1.3426169500053186294e-09	3.5725508386646688228e-11
50	0	95	1.2520569259972421302e-14	-1.2520569259972421302e-14	9.9296394956921608594e-13	2.6421640146705112019e-14
60	0	95	2.883779531296981962e-16	2.883779531296981962e-16	1.1278587859886692431e-15	3.0011038157649737012e-17
70	0	95	4.0951610766930593067e-19	4.0951610766930593067e-19	1.3347126368171346674e-18	3.5515183612196232584e-20
80	0	95	1.9991625281484698898e-22	-1.9991625281484698898e-22	1.2221249006091913434e-21	3.2519352139856276859e-23
90	0	95	1.1524123926020291601e-25	-1.1524123926020291601e-25	7.6407077883741209308e-25	2.0331053482669854141e-26
100	0	95	3.5967407782979274248e-28	-3.5967407782979274248e-28	2.0814955158284384376e-27	5.5386225763844566973e-29
10	0	147	0.16079746572535306924	-0.16079746572535306924	2.5683491593382857868	0.043860524943593010155
20	0	147	5.5514758003957201603e-05	-5.5514758003957201603e-05	0.0038347873955012814719	6.5549056184655533383e-05
30	0	147	1.48667994400700431e-07	-1.48667994400700431e-07	2.2158867153954524294e-06	3.7877021614883739194e-08
40	0	147	3.659821745468520803e-10	-3.659821745468520803e-10	3.1436031071038120362e-09	5.373484220504856006e-11
50	0	147	2.3510241359959623779e-14	-2.3510241359959623779e-14	6.9038459027411856255e-12	1.1801014872184294203e-13
60	0	147	1.5639156874588961612e-16	-1.5639156874588961612e-16	3.235948591038360223e-15	5.5313339820208114762e-17
70	0	147	9.8609708820491093319e-20	9.8609708820491093319e-20	4.2169157964581705087e-18	7.2081397426603703855e-20
80	0	147	5.1403286216824908241e-23	5.1403286216824908241e-23	3.3757814393158110317e-21	5.770355759938375123e-23
90	0	147	3.5502881101725446949e-26	-3.5502881101725446949e-26	3.1156841184603329018e-24	5.3257611970133729095e-26
100	0	147	5.4966909866758711678e-29	-5.4966909866758711678e-29	3.0297226515758468061e-27	5.178823886501298076e-29
10	0	225	0.343565576339769447	0.343565576339769447	3.5858832826539242401	0.04066632585549847703
20	0	225	0.0017565312071933506408	-0.0017565312071933506408	0.024310502603609775858	0.00027537963779221425757
30	0	225	1.1326291766378306822e-08	1.1326291766378306822e-08	1.1221830957461113216e-05	1.2711584532451752046e-07
40	0	225	1.4211068354289323677e-10	-1.4211068354289323677e-10	1.7856313945736512143e-08	2.0226828061777998271e-10
50	0	225	5.9974716947953434446e-13	5.9974716947953434446e-13	1.6016997114532615566e-11	1.8143332811350659465e-13
60	0	225	1.3591663337326138297e-16	-1.3591663337326138297e-16	3.0086509756604379414e-14	3.4080642940913253818e-16
70	0	225	1.1696740006923501114e-18	1.1696740006923501114e-18	1.2788236920169731865e-17	1.44
