2	0	0.14760752950375640468	0.14760752950375640468	2.8617443808086670862	43.12581853
6	0	0.064843857628756404683	0.064843857628756404683	0.51965548859499173616	16.78414451
10	0	0.0023133400506314046827	0.0023133400506314046827	0.012623960727565036977	17.23449907
14	0	0.00043460164731109218272	0.00043460164731109218272	0.00079769182671090381702	17.15100874
18	0	9.3225068386800733478e-06	9.3225068386800733478e-06	3.0183527684995876283e-05	17.15198044
22	0	2.0321137245901075275e-06	2.0321137245901075275e-06	3.7515287174470051673e-06	17.15230777
26	0	1.1202367281837788509e-07	-1.1202367281837788509e-07	6.9269640015726829345e-07	17.15229712
30	0	6.0275222949537365283e-09	-6.0275222949537365283e-09	1.5588368794587564269e-08	17.15229743
34	0	4.4353250816064788443e-10	4.4353250816064788443e-10	7.8988157360840374413e-10	17.15229744
38	0	1.1770225858399127098e-12	1.1770225858399127098e-12	6.8128960462119237687e-11	17.15229744
42	0	8.2175121795986261688e-13	8.2175121795986261688e-13	4.8996421333749548904e-12	17.15229744
46	0	8.1748279480089775717e-14	-8.1748279480089775717e-14	2.3975668217127847895e-13	17.15229744
50	0	1.385580072794401687e-14	1.385580072794401687e-14	3.1935458650207938816e-14	17.15229744
54	0	9.9803032400392268649e-16	9.9803032400392268649e-16	1.6657547766838334047e-15	17.15229744
58	0	2.9458313213997300368e-17	2.9458313213997300368e-17	1.1529313870743455692e-16	17.15229744
62	0	1.6044817764868880177e-18	1.6044817764868880177e-18	4.7899546373127868741e-18	17.15229744
66	0	1.4927917310400003519e-19	1.4927917310400003519e-19	4.2593127554826567691e-19	17.15229744
70	0	9.5495268836387976065e-23	9.5495268836387976065e-23	1.9177080588079139508e-20	17.15229744
74	0	5.4963418821289619996e-23	5.4963418821289619996e-23	8.5132487553706918885e-22	17.15229744
78	0	1.6122415069986195813e-23	-1.6122415069986195813e-23	3.5243807337453938189e-23	17.15229744
82	0	1.7372272298061989049e-24	-1.7372272298061989049e-24	2.9249183916264504273e-24	17.15229744
86	0	2.2753004178087273439e-26	2.2753004178087273439e-26	1.7450334662035138733e-25	17.15229744
90	0	2.0487826820613377232e-27	-2.0487826820613377232e-27	1.9494643595139698892e-26	17.15229744
94	0	9.8496701950256411085e-29	9.8496701950256411085e-29	8.8489917611918455205e-28	17.15229744
98	0	7.9749130761453064142e-30	7.9749130761453064142e-30	8.357160359819643193e-29	17.15229744
2	0	0.7068861806888847202	0.7068861806888847202	1.9540193521496072818	67.18387406
6	0	1.4030531728763847202	1.4030531728763847202	1.9093597734941330202	6.013524312
10	0	0.00014506931111527980405	-0.00014506931111527980405	0.019946742412692647557	7.494244577
14	0	0.00029002780720902980405	-0.00029002780720902980405	0.0012008071969082795518	7.472190925
18	0	2.4429510089889179051e-05	-2.4429510089889179051e-05	9.136760688254750647e-05	7.474027913
22	0	1.1240939827114446757e-06	-1.1240939827114446757e-06	4.2382999534209067181e-06	7.473961634
26	0	1.6855702115596371869e-07	-1.6855702115596371869e-07	6.6696261950174605433e-07	7.473963123
30	0	2.7816028744085429089e-09	-2.7816028744085429089e-09	9.8217914379492704321e-09	7.473962888
34	0	8.7820380552572032048e-10	8.7820380552572032048e-10	2.0446452067130479226e-09	7.473962856
38	0	5.0845032335325874551e-11	-5.0845032335325874551e-11	7.1739397217210925478e-11	7.473962854
42	0	1.5930215637695191661e-12	1.5930215637695191661e-12	4.208470751184928072e-12	7.473962854
46	0	3.945037163931101089e-14	-3.945037163931101089e-14	1.6717419663729880451e-13	7.473962854
50	0	6.8098147153314086014e-15	-6.8098147153314086014e-15	2.0358621395120913231e-14	7.473962854
54	0	1.2907918857581977623e-16	1.2907918857581977623e-16	9.5826563325486654292e-16	7.473962854
58	0	9.8169496024142884871e-18	9.8169496024142884871e-18	6.2747196262221107543e-17	7.473962854
62	0	6.0123113628750079808e-19	6.0123113628750079808e-19	5.9082563119842173621e-18	7.473962854
66	0	1.9667390002605012132e-19	-1.9667390002605012132e-19	3.1815508443902987116e-19	7.473962854
70	0	4.9268165913578820636e-21	-4.9268165913578820636e-21	1.1187219948568125999e-20	7.473962854
74	0	8.2846924247351999531e-23	-8.2846924247351999531e-23	1.1190430775307178048e-21	7.473962854
78	0	4.4206303769924201684e-24	4.4206303769924201684e-24	7.0833956946302546721e-23	7.473962854
82	0	1.4996488389145411915e-24	1.4996488389145411915e-24	5.934961496184292633e-24	7.473962854
86	0	7.7932161089024875291e-26	7.7932161089024875291e-26	2.1887036337914442978e-25	7.473962854
90	0	1.4055331346986869315e-26	-1.4055331346986869315e-26	2.2985822713140811305e-26	7.473962854
94	0	1.8203027044195174918e-28	1.8203027044195174918e-28	6.6084625341365541222e-28	7.473962854
98	0	1.7755535989505516446e-30	1.7755535989505516446e-30	5.4634184013529936313e-29	7.473962854
2	0	0.036848865982731378924	0.036848865982731378924	2.0013576535449649376	38.91730114
6	0	0.0055988659827313789242	0.0055988659827313789242	0.17508692291348024503	50.76785667
10	0	0.0027531018225751289242	0.0027531018225751289242	0.045817343266992738458	54.97011615
14	0	0.00015624665900091017423	0.00015624665900091017423	0.0019864527454958009935	54.07325107
18	0	9.6324244939435146711e-08	-9.6324244939435146711e-08	5.5153771738194030029e-05	54.05136884
22	0	2.9269019567120693586e-08	-2.9269019567120693586e-08	2.2648407909980500678e-06	54.05189193
26	0	1.4833519660580776594e-08	-1.4833519660580776594e-08	5.253971473743173919e-07	54.05197926
30	0	2.7961256385856643699e-09	2.7961256385856643699e-09	3.0388361304925659716e-08	54.05197572
34	0	9.3107384916521646776e-11	9.3107384916521646776e-11	1.9462174286134639515e-09	54.05197591
