500	12.917
500	16.4978
500	16.541
500	16.3571
500	16.4036
500	16.5083
500	17.8739
500	17.508
500	17.7611
500	16.8046
755	13.5992
755	20.4086
755	20.3448
755	19.2013
755	19.6896
755	21.2163
755	18.833
755	21.1062
755	20.4279
755	20.2434
1137	14.4103
1137	19.3344
1137	17.8413
1137	18.4073
1137	18.6106
1137	18.8184
1137	18.4161
1137	19.0782
1137	18.4885
1137	18.2108
1710	15.0971
1710	20.6416
1710	27.8861
1710	26.469
1710	27.9723
1710	26.871
1710	25.5366
1710	25.1414
1710	27.8864
1710	27.045
2570	17.0885
2570	20.5279
2570	21.6432
2570	21.7963
2570	20.8262
2570	21.3516
2570	21.4342
2570	21.3481
2570	21.5219
2570	20.8128
3860	18.9597
3860	21.5823
3860	24.1006
3860	24.2801
3860	23.3216
3860	23.7041
3860	22.573
3860	23.6915
3860	22.1505
3860	23.1652
500	13.0569
500	17.7251
500	18.1682
500	18.2004
500	21.7631
500	21.2092
500	20.4946
500	21.6135
500	20.8483
500	21.0606
755	13.6322
755	18.4113
755	16.6625
755	19.1944
755	19.4208
755	19.7749
755	18.7975
755	19.1647
755	17.9355
755	17.5858
1137	14.25
1137	19.7195
1137	20.1603
1137	18.783
1137	19.2662
1137	19.7033
1137	20.0564
1137	19.3629
1137	20.1678
1137	18.9852
1710	15.2386
1710	20.6804
1710	20.1262
1710	20.7926
1710	20.5258
1710	20.066
1710	19.5599
1710	21.0919
1710	21.3107
1710	19.8361
2570	17.0577
2570	20.4484
2570	19.6963
2570	20.0848
2570	21.0713
2570	20.5776
2570	19.8522
2570	20.3793
2570	20.6558
2570	20.8878
3860	18.844
3860	21.3501
3860	22.3786
3860	21.9338
3860	22.6272
3860	22.9065
3860	21.7289
3860	22.3696
3860	21.2753
3860	21.5108
500	13.075
500	16.7508
500	17.5717
500	16.3632
500	16.544
500	15.8253
500	16.917
500	15.8489
500	16.8171
500	16.2054
755	13.6851
755	17.8425
755	17.6309
755	18.5192
755	16.6844
755	16.7169
755	17.3317
755	16.9231
755	16.8315
755	17.9631
1137	14.574
1137	18.9182
1137	18.9855
1137	19.1355
1137	18.9232
1137	19.388
1137	19.8544
1137	19.3022
1137	19.7327
1137	18.6175
1710	15.8617
1710	20.5437
1710	20.8002
1710	22.0892
1710	22.356
1710	22.5542
1710	20.7395
1710	22.4899
1710	21.5028
1710	22.6311
