2.0	1.18057
3.0	0.973535
4.0	0.942241
5.0	0.947915
6.0	0.953965
7.0	0.959956
8.0	0.965865
9.0	0.971957
10.0	0.975271
11.0	0.976189
12.0	0.978196
13.0	0.981619
14.0	0.981325
15.0	0.9823
16.0	0.984464
17.0	0.984924
18.0	0.985067
19.0	0.984969
20.0	0.98809
21.0	0.986531
22.0	0.987222
23.0	0.988419
24.0	0.988589
25.0	0.989812
26.0	0.988898
27.0	0.989999
28.0	0.991121
29.0	0.991323
30.0	0.990016
31.0	0.991469
32.0	0.991467
33.0	0.992646
34.0	0.992673
35.0	0.992068
36.0	0.992377
37.0	0.993576
38.0	0.993494
39.0	0.993092
40.0	0.99326
41.0	0.994229
42.0	0.993487
43.0	0.993376
44.0	0.994166
45.0	0.994016
46.0	0.994229
47.0	0.994576
48.0	0.994861
49.0	0.995057
50.0	0.994889
51.0	0.995012
52.0	0.994476
53.0	0.995579
54.0	0.995249
55.0	0.995775
56.0	0.995279
57.0	0.995664
58.0	0.995566
59.0	0.995607
60.0	0.99533
61.0	0.995796
62.0	0.995948
63.0	0.99591
64.0	0.996192
65.0	0.99598
66.0	0.996287
67.0	0.996583
68.0	0.996136
69.0	0.995978
70.0	0.996605
71.0	0.99609
72.0	0.99639
73.0	0.996454
74.0	0.996269
75.0	0.996246
76.0	0.99638
77.0	0.996851
78.0	0.99646
79.0	0.996779
80.0	0.996813
81.0	0.996528
82.0	0.99698
83.0	0.996793
84.0	0.996966
85.0	0.996792
86.0	0.996699
87.0	0.997114
88.0	0.997101
89.0	0.997098
90.0	0.996807
91.0	0.996854
92.0	0.997443
93.0	0.997306
94.0	0.997058
95.0	0.99713
96.0	0.997329
97.0	0.997253
98.0	0.997132
99.0	0.997232
100.0	0.997335
