4	0	-0.906231
8	0	-5.40275
12	0	-8.99111
16	0	-12.8494
20	0	-16.3041
24	0	-20.908
32	0	-28.5681
48	0	-44.9167
52	0	-48.8783
64	0	-60.8225
4	1	-3.39226
8	1	-8.42519
12	1	-11.6829
16	1	-15.5752
20	1	-19.4055
24	1	-24.7853
32	1	-32.5566
48	1	-46.962
52	1	-51.0388
64	1	-63.2054
4	2	-1.29995
8	2	-4.8843
12	2	-9.04646
16	2	-14.0877
20	2	-17.2931
24	2	-21.0132
32	2	-29.7296
48	2	-44.0358
52	2	-48.6562
64	2	-60.9706
4	3	-495.442
8	3	-494.171
12	3	-495.6
16	3	-494.395
20	3	-494.583
24	3	-495.836
32	3	-495.462
48	3	-494.7
52	3	-494.86
64	3	-494.951
4	4	-1.15819
8	4	-4.88332
12	4	-11.2441
16	4	-13.695
20	4	-18.3363
24	4	-20.7409
32	4	-31.8226
48	4	-46.8673
52	4	-49.7565
64	4	-64.0079
4	5	-0.405662
8	5	-5.48643
12	5	-8.88587
16	5	-13.184
20	5	-17.5333
24	5	-21.4614
32	5	-28.6378
48	5	-45.4274
52	5	-49.0344
64	5	-62.0687
4	6	-0.653003
8	6	-4.56449
12	6	-8.77304
16	6	-11.8819
20	6	-16.8386
24	6	-20.2912
32	6	-28.3141
48	6	-45.4314
52	6	-48.4033
64	6	-60.1734
4	7	-0.684189
8	7	-5.93306
12	7	-8.65382
16	7	-13.1537
20	7	-16.8236
24	7	-21.4485
32	7	-29.5395
48	7	-43.5323
52	7	-50.2662
64	7	-60.1027
4	8	-0.452857
8	8	-4.45909
12	8	-9.03724
16	8	-12.542
20	8	-17.2083
24	8	-21.8414
32	8	-28.3427
48	8	-45.643
52	8	-49.2161
64	8	-62.0404
4	0	0.129523
8	0	-4.06884
12	0	-8.62367
16	0	-12.6418
20	0	-16.7236
24	0	-19.7947
32	0	-28.2428
48	0	-44.9699
52	0	-49.267
64	0	-60.0099
4	1	-2.98082
8	1	-8.96373
12	1	-12.3021
16	1	-16.3708
20	1	-21.6911
24	1	-24.0156
32	1	-31.2924
48	1	-48.6075
52	1	-51.7417
64	1	-63.0111
4	2	0.586549
8	2	-4.81816
12	2	-8.99882
16	2	-13.1436
20	2	-17.7789
24	2	-21.2749
32	2	-30.2198
48	2	-45.211
52	2	-48.3101
64	2	-60.971
4	3	-495.658
8	3	-495.775
12	3	-494.931
16	3	-495.066
20	3	-495.6
24	3	-494.707
32	3	-494.077
48	3	-496.057
52	3	-494.765
64	3	-494.989
4	4	-3.42098
8	4	-5.29271
12	4	-9.76065
16	4	-13.6022
20	4	-17.7245
24	4	-21.872
32	4	-29.8402
48	4	-44.8055
52	4	-48.982
64	4	-60.6044
4	5	0.86431
8	5	-5.51415
12	5	-7.89003
16	5	-13.6718
20	5	-17.5659
24	5	-21.1963
32	5	-28.7521
48	5	-44.6565
52	5	-49.1592
64	5	-60.8082
4	6	-1.17398
8	6	-4.91044
12	6	-7.63641
16	6	-12.5701
20	6	-15.5356
24	6	-21.4658
32	6	-28.5574
48	6	-44.4487
52	6	-47.6208
64	6	-60.1973
4	7	-1.20797
8	7	-5.95122
12	7	-9.21604
16	7	-14.7408
20	7	-16.9931
24	7	-20.4503
32	7	-28.5875
48	7	-44.301
52	7	-49.2786
64	7	-60.6413
4	8	0.404295
8	8	-4.48029
12	8	-8.30398
16	8	-11.9094
