5.16817	4.10033
4.51865	2.90187
5.13382	5.75628
8.21123	3.96542
2.86918	4.71428
3.82869	6.6187
5.73764	5.63031
3.27166	4.08244
6.67911	2.50548
6.31857	3.04133
4.7309	7.98155
4.05148	4.72995
4.78631	4.67858
2.17275	3.33618
3.2621	4.43398
5.07031	8.22444
2.75967	3.63655
6.07732	3.56421
4.11896	6.28402
5.63673	2.8249
4.49501	2.51328
2.82938	6.84954
2.5862	3.1767
5.03409	2.89693
5.14661	6.51854
5.72573	2.91938
4.2405	4.36585
4.37203	3.90054
3.18405	3.42451
4.10803	4.95301
3.68804	4.63447
4.59835	3.25458
3.10333	3.55671
3.85309	3.46032
3.89213	5.56222
4.22638	6.26814
4.60378	2.6386
4.33474	3.90857
8.09901	2.16342
4.83811	5.51084
4.15355	3.9503
3.16143	2.34088
4.79549	4.92822
5.41022	6.18261
3.93232	4.46843
3.84856	4.12551
4.16241	4.34192
4.25565	3.1521
4.36145	5.62864
4.40031	3.0765
6.6018	4.18827
3.97511	4.8752
3.48742	4.22168
4.87458	3.73917
3.97221	3.21754
3.49688	2.68063
3.18035	3.85645
4.1435	2.8194
3.53506	3.21582
4.04279	4.77986
5.43215	4.68262
3.57039	2.43487
6.55449	4.57462
4.04836	2.43543
3.58783	4.93581
4.1103	3.54902
5.62487	4.58176
5.10351	3.17412
3.33179	4.7038
5.22905	2.9292
4.89176	3.4714
4.69114	5.30233
4.084	5.07422
4.38242	2.57155
4.42903	3.34608
3.07906	5.68242
4.67804	2.83248
5.55477	8.05005
4.93644	2.95976
4.36647	3.60637
3.7503	3.51315
4.05972	6.68858
3.31072	5.27112
3.22214	12.4534
4.30506	5.57344
4.38981	2.84029
4.20399	5.74814
4.12065	6.44675
4.1716	3.70133
2.47279	3.97777
4.70115	3.19098
3.99013	6.76029
3.60523	2.73955
3.23965	3.79246
3.79577	4.39785
4.9348	3.73488
4.95365	4.29853
4.2453	3.33729
4.06453	3.95897
5.36996	7.08293
