32	5	3.8887830634586270108e-10	3.8887830634586270108e-10	2.3942619728145022177e-09	17.15229744
32	5	7.6981665551773765959e-10	7.6981665551773765959e-10	2.2118407245552568691e-09	7.473962852
32	5	6.1053208493754929978e-11	6.1053208493754929978e-11	1.145601148013737799e-09	54.05197587
32	5	5.4135593359330192722e-11	5.4135593359330192722e-11	4.3566750642784793482e-08	15.62104991
32	5	3.091928011389412259e-10	3.091928011389412259e-10	1.255632832115209581e-09	26.25067703
32	5	4.2861382758405125897e-10	4.2861382758405125897e-10	1.5791973356514445446e-09	98.27146787
32	5	2.9050593440414513909e-11	2.9050593440414513909e-11	1.332585957798184294e-09	49.53258474
32	5	2.7278739355903749764e-10	-2.7278739355903749764e-10	1.4245133006845960572e-09	16.94090101
32	5	3.7530917620925082443e-09	3.7530917620925082443e-09	5.2091477526881677476e-09	5.678396926
32	5	2.741273516213690248e-09	2.741273516213690248e-09	5.5990186791842131786e-09	8.232499735
32	5	4.9309378575019421038e-11	4.9309378575019421038e-11	1.9786420068518838199e-09	252.7470892
32	5	9.3668653796324352424e-12	-9.3668653796324352424e-12	2.5093438489930319548e-09	26.53728221
32	5	1.2179217793319326197e-10	-1.2179217793319326197e-10	2.2538755370871352857e-09	25.60909385
32	5	3.470137102552555616e-10	3.470137102552555616e-10	4.6480614731046439799e-10	10.09928188
32	5	2.0769161735853659864e-09	2.0769161735853659864e-09	3.1366949576755194772e-09	21.6152495
32	5	5.299319072519251e-11	-5.299319072519251e-11	1.9796745469025807674e-09	299.0915357
32	5	6.4331286325587444308e-10	-6.4331286325587444308e-10	1.9526554432334765583e-09	12.43683738
32	5	7.396402825627929861e-10	7.396402825627929861e-10	8.7477781430887441897e-09	11.82862853
32	5	4.4533709954232144371e-10	-4.4533709954232144371e-10	1.3659082290061254406e-09	77.9251023
32	5	5.5735403960591323024e-11	-5.5735403960591323024e-11	1.3215534178034097673e-08	7.085634447
32	5	1.7103611166584540914e-08	-1.7103611166584540914e-08	2.346189016925243148e-08	5.709166239
32	5	1.0272854493942678372e-09	-1.0272854493942678372e-09	1.5455271123998190967e-09	115.3231692
