5	1.85188
5	2.66874
5	2.67526
5	4.06332
5	1.53141
5	1.20357
5	1.3925
5	-0.0463044
5	1.86415
5	2.7161
10	4.40989
10	4.12377
10	4.37379
10	4.16088
10	2.99746
10	4.71337
10	5.04845
10	3.70383
10	4.45033
10	4.77403
15	6.69731
15	7.00586
15	5.87781
15	7.05069
15	7.53998
15	6.03998
15	6.60309
15	5.74635
15	7.05499
15	7.56065
20	8.51921
20	7.2846
20	9.17516
20	7.18466
20	8.53691
20	7.30046
20	6.1214
20	8.48838
20	9.60612
20	8.55853
25	10.3343
25	7.30718
25	10.7658
25	9.51677
25	8.55525
25	7.77572
25	7.97524
25	9.24494
25	10.8537
25	9.94608
30	9.19506
30	9.21761
30	8.09038
30	7.63036
30	8.4491
30	9.31329
30	9.19328
30	8.50103
30	8.5466
30	8.15329
35	10.591
35	11.5572
35	10.372
35	11.5568
35	11.0072
35	11.2579
35	10.5647
35	10.67
35	10.9071
35	10.4223
40	10.0966
40	7.81891
40	9.30628
40	11.4653
40	8.89436
40	10.3098
40	9.47868
40	11.2809
40	8.98789
40	11.1251
45	7.91119
45	8.72982
45	8.97838
45	8.21639
45	8.84963
45	8.37991
45	8.46212
45	7.65473
45	8.46222
45	9.18667
50	8.29388
50	10.11
50	8.42346
50	11.0969
50	10.4925
50	9.95918
50	10.6141
50	11.8327
50	11.1994
50	9.89369
5	1.0782
5	1.85517
5	3.23891
5	-0.799351
5	2.04262
5	0.922677
5	0.949056
5	2.35122
5	3.12517
5	2.02789
10	4.63469
10	4.54798
10	4.13052
10	4.1838
10	4.98706
10	4.25904
10	4.17548
10	4.27679
10	4.51057
10	3.62692
15	4.01256
15	3.86091
15	5.74682
15	4.57524
15	3.63615
15	4.92043
15	4.69398
15	4.5861
15	5.27158
15	5.33964
20	6.28741
20	6.52916
20	5.94581
20	6.09907
20	5.71938
20	5.64178
20	6.38776
20	5.95743
20	5.78199
20	5.95132
25	7.21223
25	6.96779
25	7.50545
25	9.9397
25	6.95551
25	6.41939
25	8.93478
25	6.03579
25	6.82227
25	9.65055
30	6.60461
30	6.83541
30	6.86298
30	7.36055
30	7.27728
30	6.25085
30	7.36722
30	7.06373
30	6.45969
30	7.28424
35	8.4392
35	7.9988
35	8.57011
35	7.82621
35	9.17462
35	8.92385
35	9.58842
35	8.93171
35	8.30618
35	7.6493
40	8.74575
40	9.20543
40	7.26246
40	9.47569
40	7.15074
40	9.72914
40	7.16474
40	9.20782
40	8.39216
40	7.41701
45	8.95708
45	9.61918
45	8.00415
45	8.48564
45	8.75058
45	7.90999
45	8.19962
45	8.7572
45	8.56919
45	8.66084
50	9.29579
50	10.6171
50	9.80834
50	10.7116
50	8.86035
50	10.3409
50	12.0204
50	10.3038
50	11.1539
50	12.2477
