60	9.73346
60	8.97404
60	8.91693
60	9.80864
60	8.70795
60	8.84154
60	8.68249
60	9.1502
60	8.39031
60	9.13646
95	11.1472
95	10.628
95	10.8487
95	10.5277
95	10.1267
95	10.3447
95	10.6218
95	10.5289
95	9.8855
95	11.3656
147	11.3608
147	11.9734
147	11.2163
147	11.7551
147	12.9243
147	11.8653
147	12.2815
147	11.9947
147	11.9133
147	11.9071
225	11.8423
225	14.6377
225	13.5567
225	14.261
225	14.1384
225	15.0821
225	13.882
225	15.3048
225	12.7156
225	14.828
342	12.596
342	16.7343
342	15.4409
342	17.0593
342	18.5572
342	18.1188
342	13.9604
342	17.4429
342	14.1888
342	16.237
60	10.4321
60	10.3622
60	9.63766
60	9.02344
60	9.58936
60	11.1633
60	9.86296
60	10.0716
60	10.0376
60	10.1078
95	10.7715
95	11.7487
95	12.9311
95	12.8643
95	11.0956
95	10.4416
95	12.1098
95	11.6513
95	11.1732
95	10.0183
147	11.0331
147	12.6914
147	12.2906
147	11.4761
147	11.3678
147	11.224
147	12.9958
147	12.7845
147	13.3898
147	13.1882
225	12.1139
225	16.1854
225	16.7677
225	16.4073
225	14.4879
225	16.4834
225	17.6661
225	15.3526
225	16.3687
225	17.8956
342	12.6115
342	17.408
342	17.6385
342	17.8307
342	19.2057
342	17.5751
342	18.0889
342	18.0279
342	14.8488
342	15.774
60	10.5092
60	14.5478
60	12.3187
60	16.7198
60	13.1902
60	13.4315
60	13.973
60	15.4754
60	14.9333
60	15.8841
95	10.7545
95	13.5048
95	12.1662
95	11.5022
95	12.9386
95	12.1281
95	12.8171
95	10.661
95	12.4875
95	11.6199
147	10.7684
147	12.8033
147	13.3724
147	11.8996
147	11.9765
147	12.1858
147	12.1799
147	12.8838
147	12.5974
147	13.1888
225	12.0951
225	14.2345
225	14.3087
225	14.4682
225	13.9198
225	14.5084
225	14.6313
225	14.8208
225	14.0166
225	15.4197
342	12.5415
342	19.5123
342	21.3287
342	22.8033
342	22.5597
342	21.9649
342	21.8409
342	21.7882
342	22.0937
342	22.3359
60	9.49819
60	10.1121
60	8.79841
60	8.5602
60	9.10161
60	10.605
60	8.68625
60	10.988
60	11.1338
60	8.69094
95	10.2104
95	11.3069
95	10.4133
95	10.357
95	9.53105
95	10.0079
95	10.0667
95	10.912
95	9.9967
95	9.50536
147	11.6251
147	15.2095
147	15.1329
147	13.3549
147	14.7512
147	15.1486
147	14.5833
147	14.0803
147	14.6705
147	14.6073
225	11.7511
225	12.5536
225	12.5385
225	13.1631
225	13.7223
225	14.5922
225	13.2993
225	14.5487
225	15.0287
225	14.0331
342	12.6112
342	15.3376
342	15.1779
342	16.3736
342	14.508
342	15.5745
342	14.6764
342	14.7772
342	15.5949
342	14.3176
60	9.60493
60	8.93927
60	8.62494
60	9.49173
60	9.96279
60	9.98106
60	9.67029
60	8.56586
60	10.3734
