100 100 10.825734 -1.65933 -1.36022
100 100 10.825734 -1.65827 -1.35912
100 100 10.825734 -1.6582 -1.35602
100 100 10.825734 -1.65801 -1.35741
100 100 10.825734 -1.65633 -1.3583
100 100 10.825734 -1.65627 -1.35693
100 100 10.825734 -1.65392 -1.35427
100 100 10.825734 -1.63109 -1.3415
100 100 10.825734 -1.53747 -1.21671
100 100 10.825734 -1.53673 -1.18856
100 100 10.825734 -1.53643 -1.21806
100 100 10.825734 -1.53586 -1.21196
100 100 10.825734 -1.53479 -1.21684
100 100 10.825734 -1.53427 -1.21588
100 100 10.825734 -1.5334 -1.20411
100 100 10.825734 -1.53145 -1.21342
100 100 10.825734 -1.53018 -1.20615
100 100 10.825734 -1.53008 -1.20837
100 100 10.825734 -1.53006 -1.21902
100 100 10.825734 -1.52974 -1.21131
100 100 10.825734 -1.52926 -1.1919
100 100 10.825734 -1.52879 -1.19993
100 100 10.825734 -1.52797 -1.19656
100 100 10.825734 -1.52758 -1.20449
100 100 10.825734 -1.52591 -1.1898
100 100 10.825734 -1.52436 -1.20408
100 100 10.825734 -1.52395 -1.21062
100 100 10.825734 -1.52337 -1.19748
100 100 10.825734 -1.52283 -1.20363
100 100 10.825734 -1.52035 -1.20747
100 100 10.825734 -1.5203 -1.20422
100 100 10.825734 -1.51938 -1.20536
100 100 10.825734 -1.51555 -1.19228
100 100 10.825734 -1.51463 -1.19996
100 100 10.825734 -1.51456 -1.2101
100 100 10.825734 -1.5141 -1.1997
100 100 10.825734 -1.51324 -1.20379
100 100 10.825734 -1.51298 -1.19897
100 100 10.825734 -1.51257 -1.19818
100 100 10.825734 -1.50575 -1.20004
100 100 10.825734 -1.50573 -1.20738
100 100 10.825734 -1.5031 -1.16009
100 100 10.825734 -1.50259 -1.19524
100 100 10.825734 -1.50187 -1.1833
100 100 10.825734 -1.49494 -1.20153
100 100 10.825734 -1.49329 -1.19463
100 100 10.825734 -1.49257 -1.20255
100 100 10.825734 -1.49201 -1.19284
100 100 10.825734 -1.49179 -1.19926
100 100 10.825734 -1.4907 -1.19589
100 100 10.825734 -1.48984 -1.19514
100 100 10.825734 -1.48775 -1.19094
100 100 10.825734 -1.4875 -1.18904
100 100 10.825734 -1.48679 -1.19784
100 100 10.825734 -1.48674 -1.19444
100 100 10.825734 -1.48634 -1.1887
100 100 10.825734 -1.48603 -1.18301
100 100 10.825734 -1.4857 -1.18923
100 100 10.825734 -1.48491 -1.19409
100 100 10.825734 -1.48481 -1.18026
100 100 10.825734 -1.48455 -1.18969
100 100 10.825734 -1.48338 -1.19312
100 100 10.825734 -1.4831 -1.1945
100 100 10.825734 -1.48302 -1.19269
100 100 10.825734 -1.48188 -1.18338
100 100 10.825734 -1.47383 -1.19362
100 100 10.825734 -1.47132 -1.16343
100 100 10.825734 -1.47112 -1.17579
100 100 10.825734 -1.46834 -1.17061
100 100 10.825734 -1.46388 -1.17125
