450.0 10.0 0.0214665
450.0 10.0 0.0213864
450.0 10.0 0.0213866
450.0 10.0 0.0213435
450.0 10.0 0.0215493
1000.0 20.0 0.243573
1000.0 20.0 0.243079
1000.0 20.0 0.242577
1000.0 20.0 0.24296
1000.0 20.0 0.240949
800.0 30.0 0.12239
800.0 30.0 0.122156
800.0 30.0 0.121771
800.0 30.0 0.121359
800.0 30.0 0.121092
650.0 40.0 0.0652797
650.0 40.0 0.065722
650.0 40.0 0.0654438
650.0 40.0 0.0657769
650.0 40.0 0.0654814
1000.0 50.0 0.242137
1000.0 50.0 0.211155
1000.0 50.0 0.242468
1000.0 50.0 0.241979
1000.0 50.0 0.241286
600.0 60.0 0.0519484
600.0 60.0 0.0521034
600.0 60.0 0.052368
600.0 60.0 0.0518157
600.0 60.0 0.0519221
850.0 70.0 0.150338
850.0 70.0 0.150372
850.0 70.0 0.150181
850.0 70.0 0.150669
850.0 70.0 0.150736
950.0 80.0 0.235982
250.0 80.0 0.0036306
950.0 80.0 0.243658
950.0 80.0 0.207917
950.0 80.0 0.208774
900.0 90.0 0.17777
950.0 90.0 0.182323
900.0 90.0 0.177639
900.0 90.0 0.177429
1000.0 90.0 0.212902
300.0 100.0 0.0060762
300.0 100.0 0.0060841
300.0 100.0 0.00609717
300.0 100.0 0.00609232
300.0 100.0 0.00605668
