100 10 9.982797000000001 0.34743157187500007
100 20 11.20026 0.34641855729166665
100 30 12.150978 0.3462513385416666
100 40 13.956548999999997 0.34642054375000003
100 50 12.396997999999998 0.3459155947916666
100 60 10.549896000000002 0.35673255416666666
100 70 11.039300999999996 0.3577836510416666
100 80 11.667778 0.35867531249999995
100 90 11.870841999999998 0.35780814375000003
100 100 10.825733999999999 0.35780782083333335
150 10 11.243723000000001 1.179540125
150 20 12.558531 1.1806717395833333
150 30 11.682584 1.1799401666666667
150 40 11.557184000000001 1.1784458854166666
150 50 13.246388999999995 1.1791442395833334
150 60 13.657821000000004 1.2168427083333333
150 70 11.9293 1.2188608958333333
150 80 11.527337000000001 1.2184736770833333
150 90 14.009638999999995 1.2187199270833335
150 100 12.567097000000002 1.21798628125
200 10 11.775082999999997 2.8059387500000006
200 20 15.808222 2.8058517291666667
200 30 16.939595999999998 2.81185765625
200 40 16.186846 2.8085106458333335
200 50 14.788572999999994 2.8113504166666665
200 60 15.528028000000004 2.903482041666667
200 70 14.569515999999995 2.9089084062500006
200 80 16.289723000000002 2.9035752812499998
200 90 16.921428999999996 2.9015382708333335
200 100 15.699783999999996 2.9031576354166666
250 10 12.201848 5.5696270624999995
250 20 15.107766 5.5773724895833325
250 30 15.143079 5.579577302083333
250 40 16.147819 5.57565259375
250 50 14.936698000000005 5.5860806979166675
250 60 16.036822 5.772254937499999
250 70 14.473365 5.779685645833335
250 80 14.844297000000003 5.773023072916666
250 90 15.921063000000002 5.773456791666668
250 100 15.325378 5.776433635416666
300 10 12.228512999999998 9.736614062500001
300 20 13.459088 9.729419072916667
300 30 13.684475999999998 9.733047177083334
300 40 14.408907 9.717477489583333
300 50 13.372023000000004 9.756407354166669
300 60 13.024224000000002 10.093804791666667
300 70 13.182053999999995 10.087445489583333
300 80 13.565731 10.080471447916667
300 90 13.660472 10.112313354166666
300 100 12.812946000000002 10.161477270833332
350 10 12.682129000000002 15.712590104166665
350 20 15.002466999999998 15.704978437499998
350 30 18.115079000000005 15.696468750000001
350 40 15.025434999999996 15.675140625
350 50 16.612266 15.686626249999998
350 60 16.610862 16.179946354166663
350 70 17.932962 16.180918437499997
350 80 17.690101 16.183851875
350 90 16.271686999999996 16.2250753125
350 100 17.338527 16.236241041666666
400 10 12.775868000000001 23.65682666666667
400 20 17.415796 23.68425958333333
400 30 18.550575000000002 23.677891770833337
400 40 15.713924999999998 23.641405312499998
400 50 19.810128999999996 23.741762604166667
400 60 18.842448999999995 24.51345166666667
400 70 20.198783999999996 24.60067520833333
400 80 18.940620999999997 24.61518052083333
400 90 16.508283000000002 24.593253229166667
400 100 20.328233000000004 24.570563333333336
450 10 13.028132999999999 34.020530729166666
450 20 18.048742 34.016026458333336
450 30 17.589746999999996 34.033203333333326
450 40 17.162072 34.03474677083333
450 50 19.098367999999997 34.20913833333333
450 60 19.421049000000004 35.258715
450 70 17.453042000000003 35.403187395833335
450 80 18.623606999999996 35.44811541666667
450 90 18.932658 35.38706020833333
450 100 17.518164000000002 35.36301875
500 10 12.916986 46.66751572916667
500 20 16.497823000000004 46.69946906250001
500 30 16.541040000000002 46.71281677083334
500 40 16.357099 46.684937291666664
500 50 16.403608999999996 46.913952916666666
500 60 16.508260000000003 48.31389791666667
500 70 17.873887999999997 48.47865270833333
500 80 17.507987000000004 48.459280729166665
500 90 17.761103999999996 48.51854531250001
500 100 16.804587 48.443580104166664
550 10 13.245982 62.66249833333334
550 20 16.813661 62.65681229166666
550 30 15.982684000000004 62.51478125
550 40 16.864403000000003 62.398227187500005
550 50 16.186319 62.89580895833333
550 60 16.45199 64.49238947916666
550 70 17.344620999999997 64.59855104166665
550 80 16.382570999999995 64.56487729166668
550 90 17.833165000000005 64.64507979166667
550 100 17.727526000000005 64.58728635416666
600 10 13.423630000000001 83.12272552083333
600 20 18.400746 83.21654854166667
600 30 17.447284 83.17763135416668
600 40 17.368809 83.10716000000001
600 50 16.715011 83.82952135416667
600 60 17.790287000000003 85.97580749999999
600 70 18.524828000000003 86.15929510416667
600 80 17.450420000000005 86.15604604166667
600 90 16.662464 86.10334875000001
600 100 16.341571999999996 86.03355166666667
650 10 13.475336 105.83530072916666
650 20 16.634219 105.78272177083333
650 30 17.190132000000002 105.83130447916669
650 40 17.765587000000004 105.82859177083333
650 50 17.071498999999996 106.46428635416665
650 60 17.425044000000003 109.11808739583334
650 70 17.083133 109.5326925
650 80 16.671739 109.51437395833334
650 90 17.319914000000004 109.50024031250001
650 100 15.744255000000003 109.5124771875
700 10 13.492963 132.2235175
700 20 17.502129999999998 132.32742625
700 30 19.460112000000002 132.39877500000003
700 40 17.722180000000005 132.22863999999998
700 50 19.139238000000002 133.42808125
700 60 16.832421000000004 136.59115624999998
700 70 17.982088 136.93355
700 80 20.038861999999998 136.928955
700 90 17.136049000000003 136.90632875
700 100 19.600311 136.8965225
750 10 13.727769999999992 163.75595
750 20 19.850132000000002 163.70863333333332
750 30 18.629159999999995 163.740858974359
750 40 18.226632000000006 163.79737564102564
750 50 18.111777999999997 165.01306153846156
750 60 20.391080000000006 169.34513076923076
750 70 20.544276999999994 169.55695897435896
750 80 19.106432999999996 169.50906666666666
750 90 18.004887000000004 169.3797307692308
750 100 19.28239200000001 169.38382051282056
800 10 13.699431000000002 199.50942702702702
800 20 19.965099 199.23792432432433
800 30 21.5974 199.39482567567566
800 40 21.773266 199.26974459459458
800 50 22.580543999999996 200.7270716216216
800 60 21.642720999999995 205.40448783783782
800 70 20.920736999999995 205.99015540540537
800 80 22.169287999999998 206.03138243243242
800 90 21.247531 205.97751081081083
800 100 22.292715 206.04997972972973
850 10 13.750348 238.63807361111108
850 20 16.840742000000002 238.32923611111113
850 30 17.428807000000003 238.55998333333335
850 40 17.162662 238.50095694444443
850 50 17.519875 240.84432222222227
850 60 17.069724000000004 245.30225694444445
850 70 17.274123 246.28491805555555
850 80 17.474631 246.2611097222222
850 90 17.089722 246.26587083333334
850 100 16.822501 246.16776388888886
900 10 14.202447000000003 287.2020041666667
900 20 21.302928000000005 287.0824013888889
900 30 20.724738 287.07345833333335
900 40 20.478411999999995 287.05032222222223
900 50 20.978056 289.77675416666665
900 60 19.638634999999997 296.53834166666667
900 70 19.473103 296.9329555555556
900 80 19.784687 296.7183166666666
900 90 20.732 296.69323888888886
900 100 20.496121 296.55634583333335
950 10 13.993392 339.46630277777774
950 20 18.422293999999997 339.51470277777776
950 30 18.167588999999996 339.4628013888889
950 40 18.346857 339.38450416666666
950 50 17.825484 342.71243194444446
950 60 17.729804 350.41527222222226
950 70 18.485359 351.1675472222222
950 80 18.437258 351.04782916666665
950 90 17.892901 351.0927486111111
950 100 18.071336 350.96875
1000 10 14.554795999999998 393.9947222222222
1000 20 20.711624 393.65444722222225
1000 30 20.313089 393.627175
1000 40 20.598913 393.6402861111111
1000 50 20.516827000000003 397.68752361111115
1000 60 21.343221 405.9848541666667
1000 70 20.581481999999998 407.24649999999997
1000 80 20.176064 406.90206944444446
1000 90 20.100455 406.8097291666666
1000 100 21.080798 405.87660277777775
