1.931487371610743006e-02,5.174303172980101485e-03,5.770006130083962125e-05,2.302447789962317732e-06,1.200736885164519282e-06,4.471558698792702820e-09,8.983572938813972302e-11,1.064223898195270338e-12,5.651979027610279528e-14,2.348047849531463674e-14,3.425052300698727030e-16,2.158373730785928052e-18,5.720964300886069683e-18,1.592850190649298657e-20,2.982297979842515638e-21,4.203210722706662900e-23,2.174875609945707718e-25,6.297426404188034247e-27,2.868400620725643980e-27,5.471824145243985217e-30
2.242139493716771292e-01,2.230926792455323359e-04,2.614620537012976522e-04,8.011923454763742564e-06,3.833993226375334372e-08,1.977941934866069380e-08,5.163916276478732936e-10,1.088827831438272928e-11,7.803163848459199045e-13,2.023408276240894723e-14,3.096697455504155260e-16,2.764653664098498822e-18,1.695189940951867921e-19,8.933359842835005940e-21,2.436203166156906337e-21,5.471872645655123996e-23,2.765397180772741305e-25,1.766430204068389807e-26,2.870219765006793786e-28,2.556213926213799420e-30
6.418834675687327129e-01,3.883169436408014097e-02,2.282581518543902910e-04,3.794744672703061181e-06,5.230944071525804316e-08,4.908687882374821063e-09,5.044447475791350984e-10,1.349744362026659340e-11,1.918253161276958043e-14,1.141720541681633373e-15,1.102838269550928782e-16,1.036401940298307730e-17,1.060332965103769595e-19,2.012735108659593996e-21,1.044843534384758406e-21,1.632664522617972755e-22,2.285113209685838365e-25,7.096768299973968005e-27,1.864672301001931152e-28,6.459258111485245206e-30
7.666253496587323302e-02,4.807480316364459196e-03,9.379308065513665069e-04,6.356618896592219545e-05,8.702169410537124641e-07,5.554951031301003285e-09,3.852441232429277863e-10,2.838556398140340943e-11,3.970447100012765311e-13,8.186736887683088652e-15,7.811877926268925484e-17,2.152970480474990882e-17,1.624344072134065213e-19,1.499647292889931825e-20,6.073850377550110152e-23,1.847360016668229690e-26,5.005645860637446696e-25,1.057645985622953359e-26,7.724065721247653965e-30,7.570814870841527649e-30
1.493538070031145970e-01,5.344699321966996965e-03,1.645719994162733388e-03,4.346482084465429818e-06,1.527270978703205547e-05,3.552109034137364020e-08,8.021731848914526594e-10,4.872285413704671240e-12,2.120806214176359879e-13,5.101861599339731296e-14,1.341812882147699925e-15,6.443550431117882437e-17,2.212140045794156784e-19,2.135697402812487416e-20,1.959284840813393278e-23,8.485568105984870362e-24,1.881582950727654610e-25,1.048747952228292592e-25,1.288965207911777121e-28,8.085781622497665925e-29
2.783888374832275692e-01,3.005564601161134501e-04,1.374039416889352705e-04,4.619321133886559185e-06,1.731872154182076020e-07,1.026470654624622711e-07,4.924307235852087346e-10,3.618211724097426373e-12,2.388541656280525696e-13,1.733938506494394790e-14,1.659828732555746064e-15,9.324569998793537074e-18,1.135361881179620161e-18,1.057540468243256267e-21,3.772071657333786035e-22,4.908779568455880804e-23,4.186379525251957643e-26,5.467289910103344406e-27,1.302779081234227699e-28,1.696613870997342957e-29
6.883358815343859627e-01,1.270558605808621774e-02,2.029292773490447125e-04,1.777074922441680226e-06,1.197562813285811017e-06,1.175205108201291757e-08,2.379854040875276270e-12,1.449602174812273547e-11,2.000332755429101341e-13,1.159697700476998857e-14,4.601097977342416288e-16,2.163288374101597257e-17,8.335910580516430569e-20,2.287698668432013804e-21,9.668904716771253867e-23,2.503620518670608813e-24,1.514620737965872524e-25,5.815900012592823960e-26,2.065350881632534629e-27,1.098670981949015591e-29
2.837178006780329831e-01,1.196972926864896952e-02,2.063761812672637358e-04,3.840932971977486398e-05,3.862605466042046696e-08,1.400394413251045090e-08,1.438695694109324133e-10,3.622875320851207112e-12,2.003128054200231707e-13,4.575311562800273498e-15,1.077779245957157152e-15,1.103141051834066720e-16,1.585149875789763261e-19,7.740334329185201199e-22,3.836210314869117511e-22,1.048716421623463174e-23,8.541905934594072691e-26,1.777828527562108234e-26,3.886774759919878681e-28,2.247635704397706509e-30
2.082800543152742712e-01,1.206641385904767307e-02,2.687500480881761821e-04,5.908155036823804318e-06,6.953031443827486806e-07,2.122189465709416237e-08,8.604801423214683409e-10,3.177254307221912137e-11,1.013958059269447905e-13,2.059722599494390445e-15,6.043736177838611806e-16,1.778162658203342172e-18,2.440073645487759340e-19,1.034834908186544367e-20,1.698605021352477435e-22,5.036209914670509489e-24,3.244094727489422836e-25,9.862656831254458695e-27,3.902965168738501021e-28,3.197439821115403677e-30
5.848496009322474709e-01,6.009781195950321397e-02,2.273695864618373156e-04,1.753131979159626850e-05,3.317012538592273941e-07,1.325978508489609720e-07,3.819680076616355802e-10,4.015187227413096351e-11,1.470572119221546793e-13,5.001004145498131281e-14,4.635479178639664085e-15,6.032856510257158656e-18,1.200819704920957053e-18,3.051976081917373046e-21,4.263336929603345942e-22,1.706003141669659612e-24,3.064875949426458386e-24,4.268838551391047353e-27,4.141503791396853852e-28,3.861388334221297554e-29
1.915261287884897634e-01,8.769846228683875200e-03,2.128774327886983134e-04,2.845493848620234785e-05,7.688067464645993336e-07,7.200638086420957608e-08,5.212002356057212344e-10,5.144710807500230644e-11,3.967802062529923900e-13,1.482780495359782416e-15,2.766562926957012247e-16,3.757383910211216832e-17,1.026526196867830631e-18,2.111833967643132206e-21,1.394732401538518118e-23,2.496731287088899355e-23,1.097251978990214405e-24,1.575875623980788551e-27,4.686585962679355709e-28,4.143439592792178695e-30
9.815284810791573555e-01,1.492974018597860008e-03,7.805248133338057916e-04,1.311617096069777176e-05,1.590455391187443070e-07,1.135316259074163015e-08,2.269342211463711980e-10,5.075337901843782011e-12,3.506703245106057345e-13,7.772190719124574519e-14,4.305864618115097701e-16,1.001128930201438607e-17,2.290498338009266362e-19,3.391319135373620972e-21,6.209886653273578471e-22,1.599193302842903052e-23,2.245241428556850423e-26,1.593024370142468367e-26,1.966580072565206621e-27,1.900788029195884739e-29
2.757061615283646350e-01,2.907690483291798175e-03,2.921895229165962448e-04,9.006176772136182860e-05,4.914504628871134397e-07,8.923824791307218275e-09,3.494195992961009546e-09,5.148341335735959611e-12,1.587801722131570427e-12,7.138999643437056224e-15,5.368908235967432419e-16,8.060109011004059008e-18,1.621990104546264105e-19,5.761218806297553424e-20,3.030596808814810555e-22,7.936219259084716808e-24,1.015591343913149206e-25,2.640229329103955319e-27,3.525361628388525097e-28,7.185896193072934097e-30
8.897523610767310576e-02,4.182720750474652922e-03,4.484065902745586587e-04,1.764563644812815413e-06,6.159520042134784252e-07,6.254104708498942220e-08,1.613725151587120204e-09,6.057083246010813387e-12,3.404820705053159450e-13,2.479650023730244721e-14,2.604824553935899175e-16,1.128889966056364194e-18,2.729340469409971341e-18,1.228976628273344474e-21,1.097106087525554649e-21,4.136961925569804992e-24,5.687505884322218323e-26,1.477531882919938943e-26,3.393022708550294501e-29,1.205271458314386614e-29
2.757916923692254468e-02,9.343337090345557594e-03,8.089781773760249114e-04,3.312292991805625359e-04,1.251812172719813073e-07,1.053314732937214475e-09,3.054554887258612537e-10,8.925540486919522604e-12,1.905079755581920750e-13,8.620491904747663348e-15,6.522921510594016425e-16,9.155064017324811212e-18,1.526484017436527542e-19,3.153369433696469264e-21,3.425258998363058170e-22,3.400641430696379389e-24,2.167400589278342686e-25,6.094526168787765340e-27,6.077671334139836260e-28,3.157645656292541020e-29
6.036393878368120358e-01,1.183862878848977208e-02,2.030420527829323202e-05,3.475554541143374443e-05,6.605293506841098894e-07,3.000838359507171379e-08,1.040049244521754014e-10,3.182693417993699029e-12,5.977148983336510285e-14,1.617493900367185355e-14,2.283400724098233038e-16,2.203543781213853991e-17,7.636416857864074820e-19,1.250192876519996983e-19,2.601893594330320223e-22,4.183189218107433017e-23,4.274961707171440920e-25,4.620138520874637168e-27,1.532356679144093779e-27,2.099422045747907268e-29
1.356707414364707598e-01,2.419064740209329769e-04,1.028540411838753220e-04,4.898041947887635643e-06,6.176056326048274958e-07,1.120245048782453798e-08,6.952509968645184950e-10,4.285645760288474549e-11,4.230665041213000562e-13,1.713892568775909801e-14,1.237508790990372946e-15,1.248156375737974126e-18,4.816571521290400087e-19,6.729620196926412379e-21,3.851904208665715745e-23,3.800225567239821664e-24,3.212668050204680834e-25,9.083388921640707714e-26,5.693829874307641605e-28,1.736835852329194986e-29
8.642191808065513570e-01,4.111976823569269898e-03,3.802326423269008029e-04,2.363850586466972610e-05,6.395825371830827355e-07,1.936194512398414054e-10,1.939944374398220543e-10,3.181794708115586325e-12,3.206419547643427286e-13,1.277410662553936021e-14,3.625209193101560221e-15,3.560461420990843290e-18,1.655422535245634648e-19,3.100271876985943178e-21,4.303220768226471535e-22,6.636684224165563220e-23,3.217175397616118852e-24,2.154404677649243057e-26,7.248247711375101826e-28,3.763101554685114372e-31
2.569246568630084021e-02,8.900399067752548174e-03,1.440673292082019603e-04,7.993521499699176691e-05,2.359425837622116039e-08,1.407542491706571716e-08,3.620142528084232301e-10,1.767792859524556462e-10,3.624250412729929318e-13,7.998058882905016420e-15,3.279537514286537723e-16,1.269460956185931619e-17,2.382432524447246911e-20,1.001211050843719669e-21,1.304249656343502753e-23,3.205459778065936195e-24,1.847164721267310159e-25,3.987004869074350533e-26,5.604684359077934916e-28,1.813493406785136501e-29
3.297630580370129738e-02,7.269475759481397979e-03,3.332769715242653590e-04,7.572689440496289477e-06,2.770963715562175563e-07,2.740317351886260449e-08,8.210923723490709981e-11,2.004313279337866642e-12,8.265125058078000558e-14,2.730364530381481330e-15,4.236502548091211022e-19,3.991084934677038974e-17,6.409876437078478957e-20,3.131616721153711352e-21,3.708288099749032471e-22,3.487723410504937424e-23,4.757393570467014077e-25,4.000227502329666801e-27,8.881491869426771381e-28,3.274358373327827916e-29
1.762948651517874943e-01,8.164293531932521886e-03,9.808453904341714758e-04,1.533362918893526035e-05,2.650971653649471606e-07,1.015558724652732708e-08,5.556815784965383435e-11,3.370933341205067297e-11,3.967179044341360041e-13,1.084588929042121119e-16,4.453105603889188127e-18,1.309581730556027833e-17,1.721526409262410544e-19,1.222864977642483575e-20,2.565150678634899569e-22,8.141047845695331759e-24,1.549614604307388953e-25,2.902731865408883602e-27,2.871559416876755892e-28,1.559284929760235420e-28
5.716878090972544318e-02,2.576817420856862204e-02,3.908761960161916842e-04,6.193413138862626695e-06,3.806654820170256029e-08,7.600997893040872294e-09,3.384169414874096791e-10,2.750148258923119243e-11,1.831105155516607341e-13,5.963355087604383288e-15,2.945959027128036727e-15,9.286157172379241222e-18,2.013059815344922252e-19,8.408453733005561020e-21,1.069109773374181864e-22,1.333982821807163076e-24,1.714213702205176664e-25,1.243254628298988178e-26,1.619156206369945461e-28,9.297771983860961462e-31
2.663886850672113060e-01,1.139492400244268393e-02,6.884203341543534103e-03,2.521475474005582213e-05,1.000993493021697500e-07,6.171475629661251388e-09,2.728241890694300275e-10,5.135962963748522458e-12,6.015701787431936451e-13,2.706087002320889513e-14,1.722736067125523422e-16,5.409683152618460088e-17,2.546813393420220029e-19,7.330426767279437923e-20,3.454858096931947078e-22,4.741006412667499464e-24,1.883215529715746218e-25,1.368143675340857912e-26,1.042780103588907063e-28,2.706624064646546647e-30
2.429328540929162061e-01,4.997470581787029353e-02,1.179390818006937573e-03,1.071236846965270961e-06,6.160451765849258924e-07,3.883620621404758102e-11,1.822199456014746946e-10,1.055851985143522828e-11,4.204979965122205708e-14,1.658897829703612921e-14,3.658326080139629285e-17,2.118202348717501402e-17,5.288623124463124901e-20,5.936639766625890027e-22,2.425267258820719547e-22,8.811395326475986496e-24,7.824971141344431033e-25,4.903633122637895932e-27,3.172322619602602672e-28,6.845455983110304240e-30
7.566164062980881289e-01,1.621629802876479662e-02,5.341733369461929351e-04,2.234150979067022629e-06,5.207764648722195974e-07,5.117417307209867791e-09,1.598551806870733995e-09,3.861189261501485976e-12,7.272210909526145839e-12,1.261620575962149579e-14,7.009307678721120416e-17,1.049665468063897225e-18,3.923534231243216890e-19,8.462555952104870247e-20,1.229065584225747641e-21,1.704099981359172404e-23,3.171595570237214753e-25,1.594223094990459392e-26,2.327943883558875731e-28,2.860105816534046312e-30
1.978756729804596048e-01,8.530528681728435925e-02,1.727447216353876339e-04,1.183614359626275985e-04,7.407593988520951971e-07,6.363551317789627508e-09,2.063363063933666533e-10,5.824654139167903431e-11,3.281896381109849545e-12,9.522908074431114843e-16,3.394157239220765781e-16,8.046920401637204820e-18,4.858355917559994607e-19,2.660925284185073914e-21,3.161137522750915359e-22,1.344835234391906178e-23,2.898106254752066270e-25,1.252158028182088804e-26,1.182878731697147485e-28,6.826802802127473404e-30
1.433654551251849263e+00,1.947351648595826643e-02,1.327451414343352488e-04,5.045416215793232868e-06,2.433272669839373252e-07,3.926920042776874778e-09,7.836336718032855284e-11,4.000403848364705530e-12,1.951942383041865131e-14,1.808885863689743421e-14,5.294774167295428487e-17,4.713916780543214131e-17,1.446860345286522158e-19,2.043942868751475776e-21,1.505021879862324522e-22,7.022356988183413082e-24,6.465994818814037455e-25,1.281154992034546949e-26,5.345523559354960417e-28,1.166561644145667871e-30
3.010727406729801214e-01,2.918775193021965354e-03,3.735622177396877021e-05,3.909498548784538679e-06,7.688228746990674297e-07,7.196222098581872500e-09,1.014318605779233640e-10,1.889907593181147000e-11,2.815506419455675069e-13,7.265240717011959730e-16,2.562242623224191981e-16,5.836097589963047095e-17,3.204037709035797027e-19,3.478356624836251416e-21,5.072033342636397464e-23,1.961874449939797523e-23,1.680006827613406857e-24,2.605443553907446253e-26,9.574116175547211075e-28,4.591830389830420524e-30
5.922596318271564075e-02,1.277438185530822314e-02,1.838851281145883337e-04,2.070094011792457630e-06,1.732164147858472844e-07,1.386615736530233469e-08,3.442807190011739056e-10,7.518583250412367222e-12,1.695803179657326913e-13,7.525452055798730803e-14,1.737985695832182535e-16,1.616798511308758142e-16,1.716493636829029273e-19,7.352721338562503201e-21,7.363949938427495413e-23,1.402658074621181047e-24,1.744236691644353652e-24,1.967569347945582234e-26,9.735114327147451185e-29,1.476628303862901506e-29
4.477513942898380533e-02,1.046466219550076272e-02,3.684024615102285665e-04,1.160701523100002190e-05,1.644673492347040765e-07,2.501333640329962519e-09,3.822303818726723036e-10,1.067598588606317645e-11,1.138241658586850411e-12,1.183980812731261254e-14,2.401476913035481829e-15,3.953400531382738627e-18,3.701293461132572680e-20,6.596479475530988462e-20,6.540087141498038711e-23,4.383704596331645716e-24,1.045633999552811945e-25,4.677275254066644195e-27,6.340911465381344681e-29,8.735227001607658010e-31
8.335353119595032556e-01,8.358815343859456659e-04,5.097647667521321710e-04,1.778614417150806739e-05,3.465634478323053319e-07,3.041454730388576215e-09,4.657001677859508849e-10,3.535058569299402484e-12,1.086830574463102079e-13,2.423839989887855494e-15,1.631995352007269188e-16,1.156625978330208729e-17,6.277262861375462335e-20,8.852362109514451257e-21,4.578252510202384005e-23,3.028647953198398643e-24,1.048377681416126428e-24,5.438556016196924951e-27,4.406321561657973785e-27,3.953512687104496403e-30
9.302441676864896258e-02,1.048008563529233706e-03,4.775475052525473066e-04,5.051781501224214897e-06,4.310803598886448153e-07,4.889875062751906638e-09,3.641714649392788492e-10,5.241302508998437564e-12,2.800538732705811902e-13,1.624860832481842698e-14,8.949742347168498686e-17,5.147947584197486461e-18,5.361644464761262988e-20,2.248682193678172158e-20,1.593186476121509907e-23,6.003521575875601102e-23,2.288767339069287456e-24,9.020520441699538542e-28,5.974129596890692593e-28,1.134010914112849720e-29
3.380348218218744982e-01,4.123122033180069423e-01,1.361826971235203165e-03,7.163786455185258575e-05,1.026046121115085457e-07,2.686958902908368331e-08,9.342513715262173589e-10,2.595431335985108316e-11,1.361319934833316788e-13,4.349178616998558410e-14,4.037524887447742392e-16,3.538631826889732338e-17,3.310244334475116286e-19,3.254350607046261505e-21,6.467195906386454063e-22,3.225096545562541578e-25,6.401571313343302086e-26,1.159506615922443569e-26,2.583070994086550962e-29,4.000222619792445750e-29
8.294609203357160288e-02,8.210784655491191325e-03,1.768133030186017226e-04,1.422560454485878741e-05,1.406562031041977655e-07,1.518901770370687615e-08,7.753722307875226674e-10,8.201123040101387376e-11,1.806812685941466759e-13,6.863452047909175799e-15,5.048928453340290115e-17,3.154168224337135866e-18,1.142468902431489177e-19,2.242774232042865156e-21,1.072138608048258362e-22,6.941159740162436199e-24,9.321190297762149496e-26,8.841945643597886868e-27,7.610695705668564616e-29,2.164882784235155804e-30
2.320235903445088121e-01,9.155577019540389952e-03,6.817976260292338145e-04,7.452616423337383284e-05,7.068408543733491699e-07,1.427234482216691153e-07,1.744627479536519686e-09,1.612032962622760431e-11,1.903992953226829686e-13,1.123658369593365966e-14,2.209675151718309377e-16,3.572040496207566038e-18,1.362552667040458461e-20,1.827340487162568861e-20,1.709720177096338160e-21,5.663626745641254555e-24,8.849807396547427466e-25,1.231307557743089466e-26,2.424444245571524770e-28,6.281121473888877188e-30
1.701205016148760185e-01,5.022970436916273512e-02,1.944690290497788697e-04,4.912287128457858517e-05,6.508521100210326873e-07,2.860891332791228211e-08,2.437702381820371951e-10,1.283971025409719376e-11,7.268133130747966234e-13,5.294121367341873107e-15,8.602315070581213412e-17,2.669352048275267695e-19,1.623213356737223719e-17,2.889131072358260377e-20,3.673895680673365945e-22,2.608138004257123902e-23,6.645117888374690175e-25,1.181458674484560491e-26,2.189147573654370652e-28,5.125783312113070576e-30
1.221145766177118425e-01,1.887719216432429126e-02,4.795598619225443582e-04,1.496564409677785936e-05,2.336730051542421808e-07,3.376337212672183524e-08,8.841184918048395830e-10,4.993318574151119586e-12,3.910404799777469354e-13,2.666452358472592270e-15,2.020098937155638029e-16,1.517443012596945310e-17,4.252015170380768859e-18,6.639586002464563318e-21,3.830676390843887487e-22,3.465661094539962575e-24,6.006122607657057299e-25,2.067312358362415555e-26,5.127242855367447183e-28,3.657617781171811757e-29
7.856523235208340283e-02,1.063413889232690118e-02,3.679034618120871516e-04,2.107859733693486323e-05,1.989136300128648272e-07,2.793596458837760677e-09,1.452247841773527572e-10,9.655811655058701769e-12,3.213762264440523408e-14,5.153410423983074653e-16,6.719514935719043266e-16,1.306055675254595002e-16,1.005435205499308573e-19,3.495534510369260225e-21,3.467298671601316681e-22,3.056826899065242136e-24,1.795083130916206356e-25,4.951039412036787306e-27,1.902563944514289300e-28,1.117527271577963848e-28
1.457931644726509490e-01,1.664938542383869596e-02,2.673219535594721576e-04,2.477468465773290106e-06,2.765158261496017449e-09,4.485886011833421504e-08,3.015540134280018265e-10,1.018755223505387206e-11,4.193858480886922839e-13,5.249437254731598026e-15,5.082015975930487695e-16,7.824870848833889012e-18,3.774580252612669511e-19,4.108383377154048486e-21,1.105196924275494554e-22,1.304673150577567729e-23,6.915322347308153196e-25,8.256076899001613289e-27,2.092154370204266233e-29,1.093102090916842749e-29
1.685202956308372579e-01,1.547325219532171871e-02,4.051126708426433781e-04,1.239168768826323973e-05,4.979284882482949305e-06,6.545752359568852611e-09,3.752959653107761015e-10,1.091635856751998195e-10,2.089030440087791567e-13,1.239807724982475948e-14,4.076685838730693857e-16,1.326646875589074726e-18,4.809161322995637436e-20,1.585312408126581420e-20,1.133871845311611114e-21,2.193065275782024610e-24,7.023745845016175607e-25,8.669847314636656044e-27,3.076002648195523848e-28,5.602447652236175921e-30
2.591388273011159260e-01,9.074414472650955965e-03,8.999659450880794311e-05,1.096413090254756387e-05,5.976932067456665392e-07,1.161670389968310278e-08,4.275547446355272216e-12,4.751719596244811301e-12,8.101783337327143329e-14,4.641239210595301460e-16,5.125626424874023922e-15,2.282389967659269836e-17,4.128803578536451194e-19,3.354342328816262001e-20,1.438625044946469749e-21,2.421689360559961481e-25,5.718885416857366483e-25,1.880799968192527986e-26,1.642462054122827058e-28,6.703085817636792040e-30
