2	9.1508257620452638133
3	9.093191978771459217
4	9.403259986906635022
5	3.6561043283427284228
6	0.80333961953528165116
7	1.1657226055515408919
8	0.30194151844697946395
9	0.15661654011368318371
10	0.08205344194411618321
11	0.029702568480961434087
12	0.022026496839359098186
13	0.014873621960515514268
14	0.0052733240430218041567
15	0.0046776737796733271108
16	0.00082178582215119531086
17	0.00077904174383781257491
18	0.00010897390202429330015
19	0.00038556370083253968858
20	0.00017139404750345535111
21	3.1712634783984815832e-05
22	1.5416611133028254178e-05
23	2.4426507706193974894e-05
24	1.816497916483072276e-06
25	2.4407949453341744876e-06
26	1.425235356213341218e-06
27	1.6203238229894781025e-06
28	1.0083049720741959244e-06
29	2.234422071603439855e-07
30	5.4887054510491338538e-08
31	1.1293687326750838927e-07
32	1.1741225964394074202e-08
33	8.8116487433812827995e-09
34	1.1347435051343000098e-08
35	2.6884004910602312201e-09
36	6.3879129673322010296e-10
37	7.4545363816023133572e-10
38	5.8632301329347733771e-10
39	2.1768695934608511052e-10
40	8.9805552629846663e-11
41	3.8501658018147261994e-11
42	1.5939818882285381508e-11
43	1.3251963868446917493e-11
44	3.7507851409058628185e-12
45	3.5756945080532055584e-12
46	1.0550567391674849349e-12
47	7.9890151539009611635e-13
48	5.777155214933931546e-13
49	4.1115263851060589464e-13
50	7.2536264334875875494e-14
51	9.487387863510209737e-14
52	6.2777754813832773285e-14
53	1.150784517016251507e-14
54	3.4019631056082419603e-15
55	4.1833539692716626425e-15
56	1.9786787277913603028e-15
57	3.4429622120417376173e-16
58	2.2776253735161441422e-16
59	1.0512871802709101298e-16
60	9.3904006461279719761e-17
61	3.7352854907395784767e-17
62	7.6601341506841441978e-18
63	1.2314478600787225469e-17
64	1.0659466856054837296e-17
65	4.2126901592797739315e-18
66	2.4227180698410297823e-18
67	9.6012810216705423751e-19
68	4.1580451481810423492e-19
69	2.4539761161173241421e-19
70	3.6467963290188129094e-20
71	2.706500792514890913e-20
72	8.6970896172942228686e-21
73	1.7142725574927772948e-20
74	6.5806857391812845614e-21
75	3.2363524906529029879e-21
76	1.3185606053632949943e-21
77	1.1087712000346769703e-21
78	3.0409708717470223889e-22
79	4.6706176543888573367e-23
80	5.1113854096991020565e-23
81	7.1763027723043283706e-23
82	3.2037069779304528092e-23
83	1.7854145335435094334e-23
84	1.1377841849604724574e-23
85	2.4539804512192878088e-24
86	1.0874849000859075337e-24
87	1.6447276444310755082e-24
88	4.875456339002316097e-25
89	1.1628666634000353262e-25
90	5.6626968227370072335e-26
91	5.2708491880942384329e-26
92	1.2998730442838263204e-26
93	1.1667347772540478881e-26
94	4.0820894772582845162e-27
95	1.2921611732474690719e-27
96	8.2760320379372942143e-28
97	1.4139779609432469575e-27
98	4.2288565469547292465e-28
99	1.4156950529238099001e-28
100	1.0081369577091710392e-28
