2	0.030292653771316124685	-0.030292653771316124685
3	0.092792653771316124685	-0.092792653771316124685
4	0.045917653771316124685	-0.045917653771316124685
5	0.0068551537713161246847	-0.0068551537713161246847
6	0.010761403771316124685	-0.010761403771316124685
7	0.0087698462286838753153	0.0087698462286838753153
8	0.00095734622868387531531	0.00095734622868387531531
9	0.00046906497868387531531	0.00046906497868387531531
10	0.0022164818963161246847	-0.0022164818963161246847
11	1.9216271316124684686e-05	-1.9216271316124684686e-05
12	0.00010285404118387531531	0.00010285404118387531531
13	8.0251427566124684686e-05	-8.0251427566124684686e-05
14	2.6560095871375315314e-05	2.6560095871375315314e-05
15	3.671912277625315314e-06	3.671912277625315314e-06
16	7.486609543250315314e-06	7.486609543250315314e-06
17	1.764563644812815314e-06	1.764563644812815314e-06
18	1.764563644812815314e-06	1.764563644812815314e-06
19	2.526970779015309686e-06	-2.526970779015309686e-06
20	8.1088932840656531399e-07	8.1088932840656531399e-07
21	3.8120356710124718601e-07	-3.8120356710124718601e-07
22	2.1484288065265906399e-07	2.1484288065265906399e-07
23	1.4278498799968468601e-07	-1.4278498799968468601e-07
24	2.112778513263953274e-08	2.112778513263953274e-08
25	3.602894632648718899e-08	3.602894632648718899e-08
26	2.112778513263953274e-08	2.112778513263953274e-08
27	2.5013336403299624275e-09	2.5013336403299624275e-09
28	1.223956658131951635e-09	-1.223956658131951635e-09
29	2.9263408351647311942e-10	-2.9263408351647311942e-10
30	5.9803439862603490509e-11	-5.9803439862603490509e-11
31	5.6611881964331323944e-11	5.6611881964331323944e-11
32	2.8944252561820095285e-10	2.8944252561820095285e-10
33	8.8907270319337194122e-11	-8.8907270319337194122e-11
34	8.8907270319337194122e-11	-8.8907270319337194122e-11
35	2.0232093893414194427e-11	2.0232093893414194427e-11
36	9.3181574721390555725e-12	9.3181574721390555725e-12
37	3.861189261501486145e-12	3.861189261501486145e-12
38	4.7706839632744143829e-12	4.7706839632744143829e-12
39	2.4969472088420937882e-12	2.4969472088420937882e-12
40	2.3153689647669092559e-13	-2.3153689647669092559e-13
41	4.163221033458866115e-15	-4.163221033458866115e-15
42	2.8005387327058120823e-13	2.8005387327058120823e-13
43	1.0952361668815716362e-13	1.0952361668815716362e-13
44	1.0047633681743137602e-14	1.0047633681743137602e-14
45	1.0047633681743137602e-14	1.0047633681743137602e-14
46	7.7159347122593670444e-15	-7.7159347122593670444e-15
47	2.3868641940586156503e-15	-2.3868641940586156503e-15
48	3.2750426137587408827e-15	-3.2750426137587408827e-15
49	1.498685774358490418e-15	-1.498685774358490418e-15
50	8.3255195958339649374e-16	-8.3255195958339649374e-16
